time (s),v("/D6" ?result "tran") (V)
25.05E-9,-2.122E-3
25.05E-9,-2.119E-3
25.05E-9,-2.116E-3
25.05E-9,-2.115E-3
25.05E-9,-2.125E-3
25.05E-9,-2.130E-3
25.05E-9,-2.132E-3
25.06E-9,-2.105E-3
25.06E-9,-1.957E-3
25.06E-9,-1.663E-3
25.07E-9,-1.079E-3
25.07E-9,41.95E-6
25.08E-9,1.028E-3
25.08E-9,1.431E-3
25.08E-9,1.253E-3
25.09E-9,943.2E-6
25.09E-9,684.0E-6
25.10E-9,525.6E-6
25.10E-9,425.3E-6
25.10E-9,423.0E-6
25.10E-9,418.4E-6
25.10E-9,409.7E-6
25.10E-9,395.5E-6
25.10E-9,389.9E-6
25.10E-9,379.6E-6
25.10E-9,362.3E-6
25.11E-9,336.4E-6
25.11E-9,305.0E-6
25.12E-9,279.0E-6
25.13E-9,261.2E-6
25.14E-9,253.0E-6
25.15E-9,249.7E-6
25.16E-9,249.2E-6
25.18E-9,249.2E-6
25.20E-9,251.5E-6
25.21E-9,255.9E-6
25.23E-9,261.1E-6
25.25E-9,267.5E-6
25.29E-9,273.9E-6
25.34E-9,277.2E-6
25.40E-9,272.0E-6
25.49E-9,252.5E-6
25.60E-9,214.8E-6
25.75E-9,167.7E-6
25.96E-9,122.0E-6
26.15E-9,64.29E-6
26.36E-9,8.101E-6
26.63E-9,-356.9E-9
26.83E-9,-500.7E-9
27.05E-9,242.7E-9
27.27E-9,-296.4E-9
27.50E-9,176.3E-9
27.50E-9,40.53E-6
27.50E-9,117.1E-6
27.50E-9,251.2E-6
27.50E-9,371.5E-6
27.50E-9,520.3E-6
27.51E-9,641.0E-6
27.51E-9,718.6E-6
27.52E-9,738.4E-6
27.53E-9,726.2E-6
27.53E-9,714.2E-6
27.53E-9,692.1E-6
27.54E-9,677.1E-6
27.54E-9,672.3E-6
27.54E-9,681.8E-6
27.54E-9,686.7E-6
27.55E-9,688.2E-6
27.55E-9,687.4E-6
27.55E-9,683.9E-6
27.55E-9,678.9E-6
27.55E-9,674.2E-6
27.55E-9,664.4E-6
27.55E-9,659.5E-6
27.55E-9,649.9E-6
27.55E-9,631.5E-6
27.55E-9,622.6E-6
27.55E-9,605.5E-6
27.55E-9,573.4E-6
27.55E-9,516.5E-6
27.55E-9,424.7E-6
27.55E-9,295.5E-6
27.56E-9,198.8E-6
27.56E-9,121.5E-6
27.56E-9,67.59E-6
27.57E-9,82.11E-6
27.57E-9,176.4E-6
27.58E-9,277.2E-6
27.58E-9,398.3E-6
27.59E-9,487.6E-6
27.59E-9,550.2E-6
27.60E-9,258.6E-6
27.60E-9,-968.4E-6
27.61E-9,-4.165E-3
27.61E-9,-7.981E-3
27.62E-9,-9.740E-3
27.62E-9,-12.30E-3
27.62E-9,-12.31E-3
27.63E-9,-10.11E-3
27.63E-9,-9.353E-3
27.63E-9,-7.935E-3
27.63E-9,-5.837E-3
27.64E-9,-3.517E-3
27.64E-9,-1.841E-3
27.65E-9,-724.2E-6
27.66E-9,-58.22E-6
27.67E-9,278.7E-6
27.68E-9,366.0E-6
27.70E-9,320.3E-6
27.73E-9,258.2E-6
27.76E-9,196.0E-6
27.83E-9,136.3E-6
27.91E-9,95.31E-6
28.03E-9,68.31E-6
28.17E-9,48.10E-6
28.38E-9,35.12E-6
28.65E-9,24.11E-6
29.03E-9,18.00E-6
29.54E-9,11.90E-6
30.00E-9,10.37E-6
30.00E-9,-15.96E-6
30.00E-9,-61.77E-6
30.00E-9,-126.4E-6
30.00E-9,-176.7E-6
30.00E-9,-233.6E-6
30.01E-9,-281.8E-6
30.01E-9,-320.2E-6
30.02E-9,-340.1E-6
30.02E-9,-355.9E-6
30.03E-9,-396.8E-6
30.04E-9,-497.7E-6
30.04E-9,-890.7E-6
30.05E-9,-1.438E-3
30.05E-9,-2.214E-3
30.05E-9,-2.205E-3
30.05E-9,-2.199E-3
30.05E-9,-2.190E-3
30.05E-9,-2.185E-3
30.05E-9,-2.185E-3
30.05E-9,-2.187E-3
30.05E-9,-2.194E-3
30.05E-9,-2.197E-3
30.05E-9,-2.199E-3
30.06E-9,-2.189E-3
30.06E-9,-2.119E-3
30.06E-9,-1.963E-3
30.06E-9,-1.678E-3
30.07E-9,-1.157E-3
30.07E-9,-136.0E-6
30.08E-9,479.3E-6
30.08E-9,707.9E-6
30.08E-9,595.0E-6
30.09E-9,409.0E-6
30.09E-9,308.7E-6
30.10E-9,245.8E-6
30.10E-9,244.7E-6
30.10E-9,244.3E-6
30.10E-9,243.3E-6
30.10E-9,241.2E-6
30.10E-9,237.0E-6
30.11E-9,230.7E-6
30.11E-9,224.2E-6
30.12E-9,217.2E-6
30.13E-9,203.2E-6
30.14E-9,199.0E-6
30.15E-9,202.7E-6
30.16E-9,206.0E-6
30.17E-9,209.2E-6
30.18E-9,216.5E-6
30.19E-9,224.2E-6
30.20E-9,232.5E-6
30.20E-9,230.1E-6
30.20E-9,225.4E-6
30.20E-9,217.9E-6
30.20E-9,209.4E-6
30.20E-9,207.5E-6
30.20E-9,206.7E-6
30.21E-9,211.1E-6
30.21E-9,225.3E-6
30.22E-9,244.3E-6
30.23E-9,252.8E-6
30.25E-9,258.0E-6
30.26E-9,262.5E-6
30.28E-9,265.8E-6
30.29E-9,268.4E-6
30.31E-9,270.5E-6
30.34E-9,271.6E-6
30.37E-9,270.3E-6
30.43E-9,263.6E-6
30.49E-9,248.1E-6
30.58E-9,220.5E-6
30.69E-9,183.3E-6
30.84E-9,148.4E-6
31.02E-9,106.3E-6
31.21E-9,42.66E-6
31.42E-9,2.724E-6
31.51E-9,2.357E-6
31.70E-9,-555.5E-9
31.90E-9,893.6E-9
32.20E-9,-584.8E-9
32.50E-9,746.6E-9
32.50E-9,45.46E-6
32.50E-9,131.2E-6
32.50E-9,272.5E-6
32.50E-9,412.2E-6
32.50E-9,585.9E-6
32.51E-9,716.2E-6
32.51E-9,776.5E-6
32.52E-9,773.8E-6
32.53E-9,738.5E-6
32.53E-9,692.2E-6
32.53E-9,596.2E-6
32.54E-9,499.2E-6
32.54E-9,369.2E-6
32.54E-9,314.5E-6
32.54E-9,333.1E-6
32.54E-9,403.2E-6
32.55E-9,505.2E-6
32.55E-9,603.4E-6
32.55E-9,648.6E-6
32.55E-9,688.9E-6
32.55E-9,686.1E-6
32.55E-9,679.8E-6
32.55E-9,676.5E-6
32.55E-9,670.3E-6
32.55E-9,658.2E-6
32.55E-9,652.3E-6
32.55E-9,641.0E-6
32.55E-9,619.4E-6
32.55E-9,580.6E-6
32.55E-9,516.7E-6
32.55E-9,424.3E-6
32.56E-9,343.0E-6
32.56E-9,272.1E-6
32.56E-9,204.6E-6
32.57E-9,161.7E-6
32.57E-9,203.2E-6
32.58E-9,282.7E-6
32.58E-9,375.1E-6
32.58E-9,460.0E-6
32.59E-9,537.8E-6
32.60E-9,494.4E-6
32.60E-9,-544.7E-6
32.61E-9,-2.836E-3
32.61E-9,-6.626E-3
32.62E-9,-10.77E-3
32.62E-9,-11.63E-3
32.62E-9,-12.00E-3
32.62E-9,-12.43E-3
32.62E-9,-12.04E-3
32.63E-9,-9.870E-3
32.63E-9,-7.951E-3
32.63E-9,-6.031E-3
32.64E-9,-3.788E-3
32.64E-9,-2.067E-3
32.65E-9,-869.1E-6
32.66E-9,-139.6E-6
32.67E-9,247.8E-6
32.68E-9,369.1E-6
32.70E-9,336.4E-6
32.72E-9,273.6E-6
32.75E-9,211.2E-6
32.81E-9,151.3E-6
32.89E-9,105.6E-6
32.99E-9,74.76E-6
33.13E-9,53.33E-6
33.32E-9,38.06E-6
33.57E-9,27.05E-6
33.92E-9,19.20E-6
34.39E-9,13.61E-6
35.00E-9,9.819E-6
35.00E-9,-19.58E-6
35.00E-9,-73.67E-6
35.00E-9,-156.3E-6
35.00E-9,-224.2E-6
35.00E-9,-300.9E-6
35.01E-9,-363.6E-6
35.01E-9,-392.1E-6
35.02E-9,-386.7E-6
35.03E-9,-388.3E-6
35.03E-9,-414.0E-6
35.04E-9,-479.2E-6
35.04E-9,-770.0E-6
35.05E-9,-1.312E-3
35.05E-9,-2.149E-3
35.05E-9,-2.145E-3
35.05E-9,-2.135E-3
35.05E-9,-2.121E-3
35.05E-9,-2.118E-3
35.05E-9,-2.114E-3
35.05E-9,-2.109E-3
35.05E-9,-2.106E-3
35.05E-9,-2.105E-3
35.05E-9,-2.100E-3
35.06E-9,-2.072E-3
35.06E-9,-1.980E-3
35.06E-9,-1.845E-3
35.07E-9,-1.554E-3
35.07E-9,-964.7E-6
35.07E-9,-202.0E-6
35.08E-9,260.2E-6
35.08E-9,371.8E-6
35.09E-9,252.0E-6
35.09E-9,169.8E-6
35.10E-9,139.2E-6
35.10E-9,129.1E-6
35.10E-9,129.2E-6
35.10E-9,129.2E-6
35.10E-9,129.6E-6
35.10E-9,131.3E-6
35.10E-9,132.4E-6
35.10E-9,135.0E-6
35.10E-9,141.4E-6
35.11E-9,156.5E-6
35.11E-9,183.8E-6
35.12E-9,204.6E-6
35.13E-9,216.0E-6
35.14E-9,226.4E-6
35.15E-9,234.3E-6
35.16E-9,238.1E-6
35.18E-9,239.4E-6
35.20E-9,242.3E-6
35.21E-9,247.9E-6
35.23E-9,254.6E-6
35.25E-9,262.8E-6
35.29E-9,271.2E-6
35.34E-9,276.8E-6
35.40E-9,273.2E-6
35.49E-9,254.4E-6
35.60E-9,215.6E-6
35.76E-9,166.6E-6
35.97E-9,120.4E-6
36.15E-9,61.48E-6
36.37E-9,7.009E-6
36.65E-9,-998.0E-9
36.85E-9,-371.7E-9
37.08E-9,-257.1E-9
37.50E-9,-251.2E-9
37.50E-9,41.57E-6
37.50E-9,123.5E-6
37.50E-9,259.8E-6
37.50E-9,387.6E-6
37.50E-9,544.1E-6
37.51E-9,663.0E-6
37.51E-9,735.5E-6
37.52E-9,752.0E-6
37.53E-9,735.5E-6
37.53E-9,718.1E-6
37.53E-9,684.6E-6
37.54E-9,661.8E-6
37.54E-9,653.3E-6
37.54E-9,666.1E-6
37.54E-9,673.5E-6
37.55E-9,676.0E-6
37.55E-9,674.9E-6
37.55E-9,672.3E-6
37.55E-9,668.5E-6
37.55E-9,662.6E-6
37.55E-9,650.4E-6
37.55E-9,644.4E-6
37.55E-9,632.6E-6
37.55E-9,610.0E-6
37.55E-9,568.2E-6
37.55E-9,495.7E-6
37.55E-9,383.6E-6
37.55E-9,250.9E-6
37.56E-9,153.5E-6
37.56E-9,86.28E-6
37.57E-9,81.89E-6
37.57E-9,163.5E-6
37.57E-9,260.1E-6
37.58E-9,383.3E-6
37.58E-9,470.7E-6
37.59E-9,548.6E-6
37.59E-9,456.8E-6
37.60E-9,-530.0E-6
37.60E-9,-2.960E-3
37.61E-9,-6.704E-3
37.62E-9,-11.25E-3
37.62E-9,-12.25E-3
37.62E-9,-13.48E-3
37.62E-9,-12.60E-3
37.62E-9,-11.88E-3
37.63E-9,-10.43E-3
37.63E-9,-8.594E-3
37.63E-9,-5.446E-3
37.64E-9,-3.250E-3
37.64E-9,-1.637E-3
37.65E-9,-627.5E-6
37.66E-9,6.717E-6
37.67E-9,305.2E-6
37.69E-9,355.8E-6
37.71E-9,306.7E-6
37.73E-9,243.6E-6
37.77E-9,183.0E-6
37.84E-9,125.2E-6
37.93E-9,88.79E-6
38.05E-9,62.85E-6
38.21E-9,45.20E-6
38.43E-9,32.04E-6
38.73E-9,22.89E-6
39.13E-9,16.14E-6
39.57E-9,12.37E-6
40.00E-9,9.825E-6
40.00E-9,-22.01E-6
40.00E-9,-78.00E-6
40.00E-9,-159.3E-6
40.00E-9,-221.1E-6
40.00E-9,-284.0E-6
40.01E-9,-329.3E-6
40.01E-9,-352.3E-6
40.02E-9,-354.4E-6
40.02E-9,-357.1E-6
40.03E-9,-385.1E-6
40.04E-9,-442.7E-6
40.04E-9,-718.2E-6
40.05E-9,-1.318E-3
40.05E-9,-2.160E-3
40.05E-9,-2.156E-3
40.05E-9,-2.148E-3
40.05E-9,-2.135E-3
40.05E-9,-2.132E-3
40.05E-9,-2.126E-3
40.05E-9,-2.122E-3
40.05E-9,-2.124E-3
40.05E-9,-2.128E-3
40.05E-9,-2.133E-3
40.06E-9,-2.130E-3
40.06E-9,-2.085E-3
40.06E-9,-1.948E-3
40.06E-9,-1.683E-3
40.07E-9,-1.139E-3
40.07E-9,49.66E-6
40.08E-9,791.3E-6
40.08E-9,1.111E-3
40.08E-9,991.9E-6
40.09E-9,702.4E-6
40.09E-9,535.2E-6
40.10E-9,386.4E-6
40.10E-9,381.8E-6
40.10E-9,379.4E-6
40.10E-9,374.8E-6
40.10E-9,365.7E-6
40.10E-9,349.3E-6
40.11E-9,323.7E-6
40.11E-9,295.6E-6
40.12E-9,281.7E-6
40.13E-9,259.5E-6
40.14E-9,229.6E-6
40.15E-9,216.4E-6
40.16E-9,215.7E-6
40.16E-9,215.2E-6
40.18E-9,218.2E-6
40.19E-9,225.9E-6
40.19E-9,229.1E-6
40.20E-9,233.6E-6
40.20E-9,237.7E-6
40.20E-9,248.7E-6
40.20E-9,266.3E-6
40.20E-9,271.8E-6
40.20E-9,278.6E-6
40.21E-9,282.3E-6
40.21E-9,275.8E-6
40.22E-9,265.3E-6
40.23E-9,261.3E-6
40.23E-9,262.5E-6
40.24E-9,265.5E-6
40.26E-9,269.4E-6
40.27E-9,272.6E-6
40.28E-9,276.0E-6
40.30E-9,278.9E-6
40.32E-9,281.0E-6
40.34E-9,281.9E-6
40.36E-9,281.6E-6
40.37E-9,280.5E-6
40.39E-9,279.3E-6
40.40E-9,277.5E-6
40.40E-9,274.2E-6
40.40E-9,268.3E-6
40.40E-9,260.8E-6
40.40E-9,257.0E-6
40.41E-9,264.0E-6
40.42E-9,277.0E-6
40.43E-9,275.7E-6
40.45E-9,270.6E-6
40.48E-9,261.6E-6
40.51E-9,252.9E-6
40.55E-9,235.7E-6
40.62E-9,212.1E-6
40.70E-9,182.4E-6
40.82E-9,154.1E-6
40.97E-9,120.8E-6
41.15E-9,63.01E-6
41.35E-9,9.312E-6
41.42E-9,4.935E-6
41.58E-9,485.6E-9
41.74E-9,534.2E-9
42.05E-9,-397.1E-9
42.50E-9,370.6E-9
42.50E-9,44.11E-6
42.50E-9,128.0E-6
42.50E-9,273.0E-6
42.50E-9,412.3E-6
42.50E-9,584.9E-6
42.51E-9,713.6E-6
42.51E-9,772.0E-6
42.52E-9,761.1E-6
42.53E-9,718.4E-6
42.53E-9,670.6E-6
42.53E-9,585.0E-6
42.54E-9,507.9E-6
42.54E-9,470.8E-6
42.54E-9,494.7E-6
42.54E-9,564.6E-6
42.54E-9,634.5E-6
42.55E-9,710.0E-6
42.55E-9,752.4E-6
42.55E-9,770.1E-6
42.55E-9,778.5E-6
42.55E-9,773.2E-6
42.55E-9,762.0E-6
42.55E-9,756.3E-6
42.55E-9,745.4E-6
42.55E-9,724.1E-6
42.55E-9,713.8E-6
42.55E-9,693.8E-6
42.55E-9,656.2E-6
42.55E-9,588.9E-6
42.55E-9,478.5E-6
42.56E-9,321.6E-6
42.56E-9,204.3E-6
42.56E-9,119.7E-6
42.56E-9,58.39E-6
42.57E-9,34.05E-6
42.57E-9,74.95E-6
42.58E-9,159.5E-6
42.58E-9,257.5E-6
42.59E-9,351.1E-6
42.59E-9,462.3E-6
42.60E-9,536.6E-6
42.60E-9,112.3E-6
42.61E-9,-1.421E-3
42.62E-9,-4.987E-3
42.62E-9,-8.915E-3
42.62E-9,-10.73E-3
42.63E-9,-12.17E-3
42.63E-9,-12.00E-3
42.63E-9,-10.17E-3
42.63E-9,-9.473E-3
42.64E-9,-8.121E-3
42.64E-9,-5.834E-3
42.64E-9,-3.563E-3
42.65E-9,-1.881E-3
42.66E-9,-764.9E-6
42.66E-9,-79.57E-6
42.67E-9,272.6E-6
42.69E-9,370.9E-6
42.71E-9,328.6E-6
42.73E-9,265.9E-6
42.76E-9,203.5E-6
42.82E-9,143.9E-6
42.90E-9,100.5E-6
43.01E-9,71.71E-6
43.16E-9,50.71E-6
43.35E-9,36.75E-6
43.62E-9,25.56E-6
43.98E-9,18.77E-6
44.47E-9,12.74E-6
45.00E-9,10.32E-6
45.00E-9,-19.05E-6
45.00E-9,-72.80E-6
45.00E-9,-153.9E-6
45.00E-9,-219.9E-6
45.00E-9,-295.1E-6
45.01E-9,-358.6E-6
45.01E-9,-389.2E-6
45.02E-9,-384.7E-6
45.03E-9,-384.0E-6
45.03E-9,-411.0E-6
45.04E-9,-480.8E-6
45.04E-9,-770.9E-6
45.05E-9,-1.314E-3
45.05E-9,-2.152E-3
45.05E-9,-2.149E-3
45.05E-9,-2.140E-3
45.05E-9,-2.127E-3
45.05E-9,-2.124E-3
45.05E-9,-2.119E-3
45.05E-9,-2.114E-3
45.05E-9,-2.111E-3
45.05E-9,-2.107E-3
45.06E-9,-2.057E-3
45.06E-9,-1.965E-3
45.06E-9,-1.764E-3
45.07E-9,-1.341E-3
45.07E-9,-460.8E-6
45.08E-9,112.7E-6
45.08E-9,355.9E-6
45.09E-9,300.4E-6
45.09E-9,200.5E-6
45.10E-9,145.9E-6
45.10E-9,132.6E-6
45.10E-9,128.4E-6
45.10E-9,128.6E-6
45.10E-9,129.2E-6
45.10E-9,129.8E-6
45.10E-9,130.8E-6
45.10E-9,133.9E-6
45.10E-9,141.5E-6
45.11E-9,159.1E-6
45.11E-9,185.9E-6
45.12E-9,199.7E-6
45.13E-9,208.7E-6
45.14E-9,219.7E-6
45.15E-9,229.5E-6
45.17E-9,236.9E-6
45.19E-9,239.2E-6
45.20E-9,243.9E-6
45.22E-9,249.8E-6
45.23E-9,257.1E-6
45.26E-9,265.2E-6
45.30E-9,273.4E-6
45.35E-9,277.0E-6
45.42E-9,270.4E-6
45.51E-9,246.7E-6
45.64E-9,203.7E-6
45.80E-9,155.4E-6
46.02E-9,106.0E-6
46.21E-9,42.24E-6
46.42E-9,1.799E-6
46.51E-9,1.976E-6
46.68E-9,-1.349E-6
46.88E-9,750.5E-9
47.19E-9,-1.239E-6
47.50E-9,546.4E-9
47.50E-9,42.17E-6
47.50E-9,121.6E-6
47.50E-9,260.5E-6
47.50E-9,387.9E-6
47.50E-9,544.4E-6
47.51E-9,661.5E-6
47.51E-9,734.2E-6
47.52E-9,749.1E-6
47.53E-9,732.0E-6
47.53E-9,714.6E-6
47.53E-9,682.6E-6
47.54E-9,661.9E-6
47.54E-9,655.0E-6
47.54E-9,667.8E-6
47.54E-9,676.5E-6
47.55E-9,681.8E-6
47.55E-9,683.2E-6
47.55E-9,681.1E-6
47.55E-9,676.4E-6
47.55E-9,671.6E-6
47.55E-9,661.6E-6
47.55E-9,656.6E-6
47.55E-9,646.9E-6
47.55E-9,628.0E-6
47.55E-9,592.7E-6
47.55E-9,530.2E-6
47.55E-9,429.5E-6
47.55E-9,289.9E-6
47.56E-9,182.7E-6
47.56E-9,102.8E-6
47.56E-9,60.02E-6
47.57E-9,100.8E-6
47.57E-9,180.6E-6
47.58E-9,281.4E-6
47.58E-9,372.9E-6
47.58E-9,471.2E-6
47.59E-9,550.1E-6
47.60E-9,318.8E-6
47.60E-9,-910.7E-6
47.61E-9,-3.896E-3
47.61E-9,-7.793E-3
47.61E-9,-9.365E-3
47.62E-9,-12.05E-3
47.62E-9,-13.41E-3
47.62E-9,-11.84E-3
47.63E-9,-11.04E-3
47.63E-9,-9.558E-3
47.63E-9,-7.521E-3
47.64E-9,-4.743E-3
47.64E-9,-2.723E-3
47.65E-9,-1.290E-3
47.65E-9,-396.3E-6
47.66E-9,125.7E-6
47.67E-9,340.4E-6
47.69E-9,345.1E-6
47.71E-9,289.9E-6
47.74E-9,225.5E-6
47.79E-9,166.6E-6
47.86E-9,114.3E-6
47.96E-9,81.97E-6
48.09E-9,57.28E-6
48.26E-9,42.01E-6
48.50E-9,28.88E-6
48.82E-9,21.55E-6
49.26E-9,14.29E-6
49.63E-9,12.51E-6
50.00E-9,9.324E-6
50.00E-9,-17.05E-6
50.00E-9,-64.00E-6
50.00E-9,-130.5E-6
50.00E-9,-181.6E-6
50.00E-9,-238.9E-6
50.01E-9,-285.6E-6
50.01E-9,-320.1E-6
50.02E-9,-335.9E-6
50.02E-9,-350.3E-6
50.03E-9,-397.0E-6
50.04E-9,-498.5E-6
50.04E-9,-897.1E-6
50.05E-9,-1.420E-3
50.05E-9,-2.155E-3
50.05E-9,-2.140E-3
50.05E-9,-2.133E-3
50.05E-9,-2.119E-3
50.05E-9,-2.116E-3
50.05E-9,-2.111E-3
50.05E-9,-2.106E-3
50.05E-9,-2.106E-3
50.05E-9,-2.108E-3
50.05E-9,-2.110E-3
50.06E-9,-2.097E-3
50.06E-9,-2.042E-3
50.06E-9,-1.917E-3
50.06E-9,-1.626E-3
50.07E-9,-1.028E-3
50.07E-9,112.4E-6
50.08E-9,845.4E-6
50.08E-9,1.133E-3
50.08E-9,988.3E-6
50.09E-9,707.6E-6
50.09E-9,542.9E-6
50.10E-9,396.6E-6
50.10E-9,392.3E-6
50.10E-9,390.1E-6
50.10E-9,385.6E-6
50.10E-9,376.8E-6
50.10E-9,360.0E-6
50.11E-9,332.1E-6
50.11E-9,295.1E-6
50.12E-9,263.5E-6
50.13E-9,224.7E-6
50.14E-9,196.9E-6
50.15E-9,190.0E-6
50.16E-9,188.2E-6
50.17E-9,194.2E-6
50.18E-9,205.6E-6
50.19E-9,216.3E-6
50.20E-9,229.7E-6
50.20E-9,227.3E-6
50.20E-9,222.6E-6
50.20E-9,214.8E-6
50.20E-9,205.0E-6
50.20E-9,202.3E-6
50.20E-9,200.3E-6
50.21E-9,204.4E-6
50.21E-9,224.5E-6
50.22E-9,258.6E-6
50.23E-9,273.1E-6
50.25E-9,275.0E-6
50.26E-9,276.1E-6
50.28E-9,277.9E-6
50.29E-9,279.7E-6
50.31E-9,281.2E-6
50.34E-9,282.0E-6
50.37E-9,280.6E-6
50.42E-9,274.0E-6
50.48E-9,258.4E-6
50.57E-9,229.0E-6
50.68E-9,188.0E-6
50.83E-9,150.5E-6
51.01E-9,110.4E-6
51.19E-9,48.70E-6
51.39E-9,4.133E-6
51.49E-9,3.430E-6
51.68E-9,-1.315E-6
51.87E-9,1.481E-6
52.24E-9,-1.263E-6
52.50E-9,1.207E-6
52.50E-9,48.32E-6
52.50E-9,140.2E-6
52.50E-9,295.8E-6
52.50E-9,454.9E-6
52.50E-9,663.2E-6
52.51E-9,828.0E-6
52.51E-9,932.9E-6
52.52E-9,1.021E-3
52.53E-9,1.049E-3
52.53E-9,1.026E-3
52.53E-9,899.9E-6
52.54E-9,738.0E-6
52.54E-9,488.3E-6
52.54E-9,305.8E-6
52.54E-9,44.56E-6
52.54E-9,-274.5E-6
52.55E-9,-815.5E-6
52.55E-9,-1.651E-3
52.55E-9,-2.274E-3
52.55E-9,-3.008E-3
52.55E-9,-3.037E-3
52.55E-9,-3.097E-3
52.55E-9,-3.127E-3
52.55E-9,-3.186E-3
52.55E-9,-3.307E-3
52.55E-9,-3.367E-3
52.55E-9,-3.489E-3
52.55E-9,-3.734E-3
52.55E-9,-4.233E-3
52.55E-9,-5.261E-3
52.55E-9,-7.426E-3
52.56E-9,-10.42E-3
52.56E-9,-14.19E-3
52.56E-9,-16.05E-3
52.57E-9,-26.65E-6
52.57E-9,32.76E-3
52.58E-9,82.04E-3
52.58E-9,147.2E-3
52.58E-9,233.9E-3
52.59E-9,359.0E-3
52.60E-9,505.6E-3
52.60E-9,636.6E-3
52.61E-9,727.9E-3
52.61E-9,802.5E-3
52.61E-9,821.6E-3
52.62E-9,854.3E-3
52.62E-9,888.0E-3
52.62E-9,908.4E-3
52.63E-9,925.7E-3
52.63E-9,930.3E-3
52.63E-9,938.8E-3
52.63E-9,942.8E-3
52.63E-9,950.2E-3
52.64E-9,953.6E-3
52.64E-9,959.9E-3
52.64E-9,962.8E-3
52.64E-9,968.1E-3
52.64E-9,976.9E-3
52.65E-9,987.6E-3
52.66E-9,994.8E-3
52.67E-9,999.1E-3
52.69E-9,1.001
52.71E-9,1.001
52.74E-9,1.001
52.78E-9,1.001
52.85E-9,1.000
52.94E-9,1.000
53.06E-9,1.000
53.22E-9,1.000
53.45E-9,1.000
53.75E-9,1.000
54.16E-9,1.000
54.58E-9,1.000
55.00E-9,1.000
55.00E-9,1.000
55.00E-9,999.9E-3
55.00E-9,999.8E-3
55.00E-9,999.6E-3
55.00E-9,999.5E-3
55.01E-9,999.3E-3
55.01E-9,999.1E-3
55.02E-9,999.0E-3
55.03E-9,999.0E-3
55.03E-9,999.3E-3
55.04E-9,1.001
55.04E-9,1.003
55.05E-9,1.004
55.05E-9,1.006
55.05E-9,1.007
55.05E-9,1.007
55.05E-9,1.007
55.05E-9,1.008
55.05E-9,1.008
55.05E-9,1.008
55.05E-9,1.009
55.05E-9,1.010
55.06E-9,1.007
55.06E-9,988.0E-3
55.06E-9,944.2E-3
55.07E-9,874.5E-3
55.07E-9,754.9E-3
55.08E-9,639.6E-3
55.08E-9,518.4E-3
55.08E-9,372.8E-3
55.09E-9,262.9E-3
55.09E-9,177.7E-3
55.10E-9,117.4E-3
55.10E-9,75.87E-3
55.10E-9,74.98E-3
55.10E-9,73.22E-3
55.10E-9,69.81E-3
55.10E-9,68.30E-3
55.10E-9,65.38E-3
55.10E-9,59.88E-3
55.10E-9,50.17E-3
55.11E-9,34.99E-3
55.11E-9,16.46E-3
55.12E-9,6.976E-3
55.13E-9,2.556E-3
55.14E-9,899.6E-6
55.15E-9,357.5E-6
55.17E-9,252.7E-6
55.19E-9,246.1E-6
55.20E-9,243.1E-6
55.22E-9,246.8E-6
55.23E-9,253.4E-6
55.26E-9,260.7E-6
55.30E-9,268.8E-6
55.35E-9,273.0E-6
55.42E-9,266.8E-6
55.52E-9,244.1E-6
55.64E-9,202.5E-6
55.81E-9,155.1E-6
56.03E-9,103.6E-6
56.22E-9,39.55E-6
56.43E-9,906.0E-9
56.52E-9,1.528E-6
56.69E-9,-1.794E-6
56.90E-9,512.8E-9
57.20E-9,-1.636E-6
57.50E-9,295.3E-9
57.50E-9,44.20E-6
57.50E-9,128.7E-6
57.50E-9,274.9E-6
57.50E-9,413.5E-6
57.50E-9,584.9E-6
57.51E-9,706.8E-6
57.51E-9,774.4E-6
57.52E-9,778.6E-6
57.53E-9,747.7E-6
57.53E-9,708.2E-6
57.53E-9,634.1E-6
57.54E-9,576.7E-6
57.54E-9,560.2E-6
57.54E-9,615.2E-6
57.54E-9,656.6E-6
57.55E-9,686.3E-6
57.55E-9,697.9E-6
57.55E-9,701.6E-6
57.55E-9,699.1E-6
57.55E-9,694.0E-6
57.55E-9,682.9E-6
57.55E-9,677.3E-6
57.55E-9,666.4E-6
57.55E-9,645.2E-6
57.55E-9,605.4E-6
57.55E-9,534.6E-6
57.55E-9,419.9E-6
57.55E-9,264.9E-6
57.56E-9,146.4E-6
57.56E-9,77.44E-6
57.56E-9,95.16E-6
57.57E-9,163.6E-6
57.57E-9,254.1E-6
57.57E-9,343.0E-6
57.58E-9,433.4E-6
57.58E-9,527.1E-6
57.59E-9,532.4E-6
57.60E-9,-274.2E-6
57.60E-9,-2.242E-3
57.61E-9,-5.908E-3
57.61E-9,-9.981E-3
57.61E-9,-11.09E-3
57.61E-9,-11.58E-3
57.61E-9,-11.81E-3
57.61E-9,-11.92E-3
57.61E-9,-12.12E-3
57.62E-9,-12.41E-3
57.62E-9,-12.44E-3
57.62E-9,-11.11E-3
57.62E-9,-9.110E-3
57.63E-9,-7.252E-3
57.63E-9,-5.233E-3
57.63E-9,-3.087E-3
57.64E-9,-1.572E-3
57.65E-9,-551.0E-6
57.65E-9,39.14E-6
57.67E-9,319.9E-6
57.68E-9,366.3E-6
57.70E-9,313.6E-6
57.73E-9,249.2E-6
