time (s),v("/D0" ?result "tran") (V)
25.05E-9,1.007
25.05E-9,1.008
25.05E-9,1.008
25.05E-9,1.008
25.05E-9,1.009
25.05E-9,1.009
25.05E-9,1.010
25.05E-9,1.010
25.06E-9,1.008
25.06E-9,986.0E-3
25.06E-9,942.2E-3
25.07E-9,870.8E-3
25.07E-9,756.0E-3
25.08E-9,634.8E-3
25.08E-9,512.0E-3
25.08E-9,362.3E-3
25.09E-9,255.5E-3
25.09E-9,172.5E-3
25.10E-9,118.3E-3
25.10E-9,79.62E-3
25.10E-9,78.68E-3
25.10E-9,76.83E-3
25.10E-9,73.25E-3
25.10E-9,67.07E-3
25.10E-9,64.49E-3
25.10E-9,59.60E-3
25.10E-9,50.85E-3
25.11E-9,36.84E-3
25.11E-9,19.51E-3
25.12E-9,8.361E-3
25.13E-9,3.146E-3
25.14E-9,1.083E-3
25.15E-9,400.9E-6
25.16E-9,255.0E-6
25.18E-9,242.7E-6
25.20E-9,238.9E-6
25.21E-9,242.7E-6
25.23E-9,249.6E-6
25.25E-9,256.6E-6
25.29E-9,264.6E-6
25.34E-9,269.9E-6
25.40E-9,266.7E-6
25.49E-9,249.0E-6
25.60E-9,213.1E-6
25.75E-9,167.1E-6
25.96E-9,121.8E-6
26.15E-9,64.27E-6
26.36E-9,8.294E-6
26.63E-9,-348.0E-9
26.83E-9,-285.9E-9
27.05E-9,250.9E-9
27.27E-9,-101.7E-9
27.50E-9,198.8E-9
27.50E-9,46.99E-6
27.50E-9,136.3E-6
27.50E-9,282.4E-6
27.50E-9,423.1E-6
27.50E-9,593.0E-6
27.51E-9,715.5E-6
27.51E-9,773.9E-6
27.52E-9,778.3E-6
27.53E-9,743.0E-6
27.53E-9,692.9E-6
27.53E-9,592.9E-6
27.54E-9,509.3E-6
27.54E-9,462.2E-6
27.54E-9,490.7E-6
27.54E-9,524.9E-6
27.55E-9,573.0E-6
27.55E-9,613.6E-6
27.55E-9,663.0E-6
27.55E-9,709.9E-6
27.55E-9,706.1E-6
27.55E-9,697.5E-6
27.55E-9,693.1E-6
27.55E-9,684.5E-6
27.55E-9,667.8E-6
27.55E-9,659.8E-6
27.55E-9,644.4E-6
27.55E-9,615.5E-6
27.55E-9,564.9E-6
27.55E-9,484.1E-6
27.55E-9,369.6E-6
27.56E-9,277.2E-6
27.56E-9,193.8E-6
27.56E-9,121.9E-6
27.57E-9,109.8E-6
27.57E-9,181.1E-6
27.58E-9,281.7E-6
27.58E-9,420.2E-6
27.59E-9,516.9E-6
27.59E-9,573.6E-6
27.60E-9,262.5E-6
27.60E-9,-994.4E-6
27.61E-9,-4.243E-3
27.61E-9,-8.140E-3
27.62E-9,-9.978E-3
27.62E-9,-13.24E-3
27.62E-9,-13.95E-3
27.63E-9,-11.61E-3
27.63E-9,-10.76E-3
27.63E-9,-9.167E-3
27.63E-9,-6.803E-3
27.64E-9,-4.178E-3
27.64E-9,-2.271E-3
27.65E-9,-985.1E-6
27.66E-9,-200.7E-6
27.67E-9,213.1E-6
27.68E-9,348.2E-6
27.70E-9,322.8E-6
27.73E-9,256.7E-6
27.76E-9,196.5E-6
27.83E-9,135.8E-6
27.91E-9,95.54E-6
28.03E-9,68.10E-6
28.17E-9,48.30E-6
28.38E-9,35.01E-6
28.65E-9,24.31E-6
29.03E-9,17.94E-6
29.54E-9,12.11E-6
30.00E-9,10.34E-6
30.00E-9,-27.28E-6
30.00E-9,-92.89E-6
30.00E-9,-189.8E-6
30.00E-9,-262.7E-6
30.00E-9,-338.5E-6
30.01E-9,-387.7E-6
30.01E-9,-405.2E-6
30.02E-9,-396.6E-6
30.02E-9,-394.4E-6
30.03E-9,-416.0E-6
30.04E-9,-482.3E-6
30.04E-9,-825.1E-6
30.05E-9,-1.346E-3
30.05E-9,-2.111E-3
30.05E-9,-2.104E-3
30.05E-9,-2.091E-3
30.05E-9,-2.070E-3
30.05E-9,-2.052E-3
30.05E-9,-2.049E-3
30.05E-9,-2.044E-3
30.05E-9,-2.043E-3
30.05E-9,-2.046E-3
30.05E-9,-2.056E-3
30.06E-9,-2.074E-3
30.06E-9,-2.062E-3
30.06E-9,-1.922E-3
30.06E-9,-1.564E-3
30.07E-9,-861.3E-6
30.07E-9,559.5E-6
30.08E-9,1.476E-3
30.08E-9,1.826E-3
30.08E-9,1.614E-3
30.09E-9,1.206E-3
30.09E-9,933.9E-6
30.10E-9,658.7E-6
30.10E-9,646.5E-6
30.10E-9,641.8E-6
30.10E-9,631.7E-6
30.10E-9,611.2E-6
30.10E-9,570.2E-6
30.11E-9,496.9E-6
30.11E-9,393.8E-6
30.12E-9,315.6E-6
30.13E-9,237.5E-6
30.14E-9,179.9E-6
30.15E-9,171.0E-6
30.16E-9,179.1E-6
30.17E-9,188.4E-6
30.18E-9,200.6E-6
30.19E-9,212.4E-6
30.20E-9,235.9E-6
30.20E-9,235.7E-6
30.20E-9,235.4E-6
30.20E-9,235.3E-6
30.20E-9,237.4E-6
30.20E-9,239.4E-6
30.20E-9,244.2E-6
30.21E-9,255.8E-6
30.21E-9,278.4E-6
30.22E-9,302.6E-6
30.23E-9,305.9E-6
30.25E-9,297.7E-6
30.26E-9,287.6E-6
30.28E-9,281.2E-6
30.29E-9,278.6E-6
30.31E-9,277.6E-6
30.34E-9,276.7E-6
30.37E-9,274.1E-6
30.43E-9,266.2E-6
30.49E-9,249.9E-6
30.58E-9,221.5E-6
30.69E-9,183.6E-6
30.84E-9,148.3E-6
31.02E-9,106.0E-6
31.21E-9,42.20E-6
31.42E-9,2.158E-6
31.51E-9,1.785E-6
31.70E-9,-1.134E-6
31.90E-9,312.3E-9
32.20E-9,-1.167E-6
32.50E-9,160.9E-9
32.50E-9,45.45E-6
32.50E-9,136.3E-6
32.50E-9,282.4E-6
32.50E-9,423.2E-6
32.50E-9,593.1E-6
32.51E-9,715.2E-6
32.51E-9,771.5E-6
32.52E-9,771.7E-6
32.53E-9,735.5E-6
32.53E-9,685.5E-6
32.53E-9,583.7E-6
32.54E-9,490.3E-6
32.54E-9,386.5E-6
32.54E-9,374.9E-6
32.54E-9,452.4E-6
32.54E-9,541.7E-6
32.55E-9,623.5E-6
32.55E-9,686.5E-6
32.55E-9,716.7E-6
32.55E-9,744.7E-6
32.55E-9,741.5E-6
32.55E-9,734.2E-6
32.55E-9,730.4E-6
32.55E-9,723.0E-6
32.55E-9,708.6E-6
32.55E-9,701.7E-6
32.55E-9,688.2E-6
32.55E-9,662.7E-6
32.55E-9,617.3E-6
32.55E-9,542.6E-6
32.55E-9,432.8E-6
32.56E-9,330.6E-6
32.56E-9,238.7E-6
32.56E-9,156.1E-6
32.57E-9,110.3E-6
32.57E-9,158.4E-6
32.58E-9,248.1E-6
32.58E-9,363.8E-6
32.58E-9,466.7E-6
32.59E-9,550.5E-6
32.60E-9,500.9E-6
32.60E-9,-573.5E-6
32.61E-9,-2.884E-3
32.61E-9,-6.741E-3
32.62E-9,-11.12E-3
32.62E-9,-12.22E-3
32.62E-9,-12.77E-3
32.62E-9,-13.64E-3
32.62E-9,-13.64E-3
32.63E-9,-11.40E-3
32.63E-9,-9.227E-3
32.63E-9,-7.053E-3
32.64E-9,-4.506E-3
32.64E-9,-2.542E-3
32.65E-9,-1.161E-3
32.66E-9,-302.7E-6
32.67E-9,170.4E-6
32.68E-9,344.5E-6
32.70E-9,338.0E-6
32.72E-9,272.8E-6
32.75E-9,212.1E-6
32.81E-9,151.2E-6
32.89E-9,106.0E-6
32.99E-9,74.76E-6
33.13E-9,53.65E-6
33.32E-9,38.11E-6
33.57E-9,27.37E-6
33.92E-9,19.30E-6
34.39E-9,13.94E-6
35.00E-9,9.937E-6
35.00E-9,-22.77E-6
35.00E-9,-82.88E-6
35.00E-9,-172.2E-6
35.00E-9,-241.8E-6
35.00E-9,-317.2E-6
35.01E-9,-376.0E-6
35.01E-9,-399.5E-6
35.02E-9,-390.9E-6
35.03E-9,-388.2E-6
35.03E-9,-407.7E-6
35.04E-9,-460.9E-6
35.04E-9,-742.3E-6
35.05E-9,-1.280E-3
35.05E-9,-2.108E-3
35.05E-9,-2.101E-3
35.05E-9,-2.086E-3
35.05E-9,-2.065E-3
35.05E-9,-2.060E-3
35.05E-9,-2.052E-3
35.05E-9,-2.045E-3
35.05E-9,-2.045E-3
35.05E-9,-2.045E-3
35.05E-9,-2.050E-3
35.06E-9,-2.048E-3
35.06E-9,-1.975E-3
35.06E-9,-1.795E-3
35.07E-9,-1.369E-3
35.07E-9,-499.1E-6
35.07E-9,628.4E-6
35.08E-9,1.313E-3
35.08E-9,1.438E-3
35.09E-9,1.110E-3
35.09E-9,840.5E-6
35.10E-9,680.3E-6
35.10E-9,564.7E-6
35.10E-9,561.4E-6
35.10E-9,554.4E-6
35.10E-9,541.2E-6
35.10E-9,520.0E-6
35.10E-9,511.8E-6
35.10E-9,497.0E-6
35.10E-9,472.0E-6
35.11E-9,433.6E-6
35.11E-9,379.7E-6
35.12E-9,330.6E-6
35.13E-9,292.7E-6
35.14E-9,271.9E-6
35.15E-9,261.7E-6
35.16E-9,257.1E-6
35.18E-9,253.7E-6
35.20E-9,254.1E-6
35.21E-9,258.2E-6
35.23E-9,263.4E-6
35.25E-9,270.0E-6
35.29E-9,276.7E-6
35.34E-9,280.7E-6
35.40E-9,275.8E-6
35.49E-9,256.0E-6
35.60E-9,216.3E-6
35.76E-9,166.7E-6
35.97E-9,120.3E-6
36.15E-9,61.30E-6
36.37E-9,6.824E-6
36.65E-9,-1.225E-6
36.85E-9,-572.6E-9
37.08E-9,-479.1E-9
37.50E-9,-452.3E-9
37.50E-9,42.68E-6
37.50E-9,125.1E-6
37.50E-9,268.7E-6
37.50E-9,396.3E-6
37.50E-9,549.5E-6
37.51E-9,663.0E-6
37.51E-9,733.6E-6
37.52E-9,749.8E-6
37.53E-9,729.6E-6
37.53E-9,705.8E-6
37.53E-9,659.4E-6
37.54E-9,625.7E-6
37.54E-9,614.4E-6
37.54E-9,635.5E-6
37.54E-9,646.7E-6
37.55E-9,644.6E-6
37.55E-9,647.2E-6
37.55E-9,663.7E-6
37.55E-9,685.3E-6
37.55E-9,679.9E-6
37.55E-9,668.4E-6
37.55E-9,662.6E-6
37.55E-9,651.3E-6
37.55E-9,629.9E-6
37.55E-9,590.6E-6
37.55E-9,523.7E-6
37.55E-9,421.7E-6
37.55E-9,297.6E-6
37.56E-9,197.4E-6
37.56E-9,118.9E-6
37.57E-9,101.0E-6
37.57E-9,170.3E-6
37.57E-9,265.0E-6
37.58E-9,396.7E-6
37.58E-9,487.0E-6
37.59E-9,559.8E-6
37.59E-9,463.3E-6
37.60E-9,-516.5E-6
37.60E-9,-2.903E-3
37.61E-9,-6.601E-3
37.62E-9,-11.03E-3
37.62E-9,-11.99E-3
37.62E-9,-13.16E-3
37.62E-9,-12.34E-3
37.62E-9,-11.69E-3
37.63E-9,-10.34E-3
37.63E-9,-8.584E-3
37.63E-9,-5.496E-3
37.64E-9,-3.292E-3
37.64E-9,-1.663E-3
37.65E-9,-637.1E-6
37.66E-9,7.237E-6
37.67E-9,308.2E-6
37.69E-9,357.5E-6
37.71E-9,307.1E-6
37.73E-9,243.9E-6
37.77E-9,183.3E-6
37.84E-9,125.4E-6
37.93E-9,88.90E-6
38.05E-9,62.96E-6
38.21E-9,45.22E-6
38.43E-9,32.08E-6
38.73E-9,22.87E-6
39.13E-9,16.16E-6
39.57E-9,12.32E-6
40.00E-9,9.824E-6
40.00E-9,-22.55E-6
40.00E-9,-80.23E-6
40.00E-9,-165.4E-6
40.00E-9,-229.3E-6
40.00E-9,-292.5E-6
40.01E-9,-333.8E-6
40.01E-9,-351.8E-6
40.02E-9,-352.8E-6
40.02E-9,-358.8E-6
40.03E-9,-382.4E-6
40.04E-9,-426.9E-6
40.04E-9,-685.4E-6
40.05E-9,-1.279E-3
40.05E-9,-2.119E-3
40.05E-9,-2.116E-3
40.05E-9,-2.108E-3
40.05E-9,-2.096E-3
40.05E-9,-2.093E-3
40.05E-9,-2.087E-3
40.05E-9,-2.083E-3
40.05E-9,-2.082E-3
40.05E-9,-2.085E-3
40.05E-9,-2.092E-3
40.06E-9,-2.102E-3
40.06E-9,-2.086E-3
40.06E-9,-2.004E-3
40.06E-9,-1.815E-3
40.07E-9,-1.380E-3
40.07E-9,-296.8E-6
40.08E-9,499.9E-6
40.08E-9,954.0E-6
40.08E-9,973.2E-6
40.09E-9,772.4E-6
40.09E-9,621.3E-6
40.10E-9,463.0E-6
40.10E-9,458.1E-6
40.10E-9,455.6E-6
40.10E-9,450.3E-6
40.10E-9,438.7E-6
40.10E-9,414.7E-6
40.11E-9,371.9E-6
40.11E-9,316.4E-6
40.12E-9,281.1E-6
40.13E-9,252.5E-6
40.14E-9,234.2E-6
40.15E-9,228.6E-6
40.16E-9,229.4E-6
40.16E-9,234.1E-6
40.18E-9,244.3E-6
40.19E-9,258.9E-6
40.19E-9,262.9E-6
40.20E-9,265.4E-6
40.20E-9,261.5E-6
40.20E-9,262.5E-6
40.20E-9,262.9E-6
40.20E-9,262.0E-6
40.20E-9,258.8E-6
40.21E-9,249.6E-6
40.21E-9,229.0E-6
40.22E-9,202.8E-6
40.23E-9,178.1E-6
40.23E-9,164.7E-6
40.24E-9,181.1E-6
40.26E-9,222.8E-6
40.27E-9,252.8E-6
40.28E-9,265.1E-6
40.30E-9,265.3E-6
40.32E-9,265.8E-6
40.34E-9,283.6E-6
40.36E-9,304.8E-6
40.37E-9,314.9E-6
40.39E-9,319.5E-6
40.40E-9,309.8E-6
40.40E-9,309.0E-6
40.40E-9,307.4E-6
40.40E-9,304.9E-6
40.40E-9,301.6E-6
40.41E-9,296.9E-6
40.42E-9,287.7E-6
40.43E-9,275.6E-6
40.45E-9,266.9E-6
40.48E-9,259.7E-6
40.51E-9,250.5E-6
40.55E-9,234.8E-6
40.62E-9,210.9E-6
40.70E-9,182.1E-6
40.82E-9,153.3E-6
40.97E-9,120.6E-6
41.15E-9,62.30E-6
41.35E-9,8.967E-6
41.42E-9,4.171E-6
41.58E-9,89.58E-9
41.74E-9,-206.7E-9
42.05E-9,-803.7E-9
42.50E-9,-353.9E-9
42.50E-9,47.63E-6
42.50E-9,135.5E-6
42.50E-9,281.2E-6
42.50E-9,421.9E-6
42.50E-9,591.9E-6
42.51E-9,714.9E-6
42.51E-9,771.2E-6
42.52E-9,760.1E-6
42.53E-9,710.2E-6
42.53E-9,646.8E-6
42.53E-9,531.0E-6
42.54E-9,437.2E-6
42.54E-9,338.6E-6
42.54E-9,275.0E-6
42.54E-9,237.1E-6
42.54E-9,238.9E-6
42.55E-9,301.1E-6
42.55E-9,402.0E-6
42.55E-9,497.8E-6
42.55E-9,597.2E-6
42.55E-9,594.6E-6
42.55E-9,588.5E-6
42.55E-9,585.3E-6
42.55E-9,579.3E-6
42.55E-9,567.9E-6
42.55E-9,562.7E-6
42.55E-9,552.8E-6
42.55E-9,535.4E-6
42.55E-9,508.4E-6
42.55E-9,475.2E-6
42.56E-9,443.4E-6
42.56E-9,412.9E-6
42.56E-9,359.8E-6
42.56E-9,281.1E-6
42.57E-9,195.6E-6
42.57E-9,188.3E-6
42.58E-9,231.5E-6
42.58E-9,304.5E-6
42.59E-9,384.0E-6
42.59E-9,482.4E-6
42.60E-9,545.6E-6
42.60E-9,106.2E-6
42.61E-9,-1.454E-3
42.62E-9,-5.071E-3
42.62E-9,-9.098E-3
42.62E-9,-11.06E-3
42.63E-9,-13.08E-3
42.63E-9,-13.61E-3
42.63E-9,-11.72E-3
42.63E-9,-10.94E-3
42.64E-9,-9.414E-3
42.64E-9,-6.823E-3
42.64E-9,-4.244E-3
42.65E-9,-2.324E-3
42.66E-9,-1.036E-3
42.66E-9,-228.2E-6
42.67E-9,203.1E-6
42.69E-9,350.8E-6
42.71E-9,330.5E-6
42.73E-9,264.4E-6
42.76E-9,203.8E-6
42.82E-9,143.4E-6
42.90E-9,100.4E-6
43.01E-9,71.43E-6
43.16E-9,50.67E-6
43.35E-9,36.60E-6
43.62E-9,25.54E-6
43.98E-9,18.67E-6
44.47E-9,12.72E-6
45.00E-9,10.24E-6
45.00E-9,-23.70E-6
45.00E-9,-83.42E-6
45.00E-9,-173.6E-6
45.00E-9,-243.9E-6
45.00E-9,-320.2E-6
45.01E-9,-378.8E-6
45.01E-9,-401.7E-6
45.02E-9,-393.4E-6
45.03E-9,-394.2E-6
45.03E-9,-414.1E-6
45.04E-9,-470.2E-6
45.04E-9,-748.5E-6
45.05E-9,-1.286E-3
45.05E-9,-2.115E-3
45.05E-9,-2.110E-3
45.05E-9,-2.097E-3
45.05E-9,-2.077E-3
45.05E-9,-2.072E-3
45.05E-9,-2.063E-3
45.05E-9,-2.053E-3
45.05E-9,-2.049E-3
45.05E-9,-2.054E-3
45.06E-9,-2.027E-3
45.06E-9,-1.926E-3
45.06E-9,-1.640E-3
45.07E-9,-1.022E-3
45.07E-9,266.1E-6
45.08E-9,1.103E-3
45.08E-9,1.444E-3
45.09E-9,1.242E-3
45.09E-9,913.3E-6
45.10E-9,692.2E-6
45.10E-9,531.6E-6
45.10E-9,527.9E-6
45.10E-9,520.5E-6
45.10E-9,506.9E-6
45.10E-9,501.3E-6
45.10E-9,490.8E-6
45.10E-9,472.6E-6
45.10E-9,443.7E-6
45.11E-9,403.4E-6
45.11E-9,353.2E-6
45.12E-9,315.4E-6
45.13E-9,287.5E-6
45.14E-9,272.4E-6
45.15E-9,262.3E-6
45.17E-9,255.4E-6
45.19E-9,252.2E-6
45.20E-9,253.9E-6
45.22E-9,258.3E-6
45.23E-9,264.1E-6
45.26E-9,271.0E-6
45.30E-9,277.7E-6
45.35E-9,280.1E-6
45.42E-9,272.4E-6
45.51E-9,248.0E-6
45.64E-9,204.2E-6
45.80E-9,155.6E-6
46.02E-9,106.1E-6
46.21E-9,42.40E-6
46.42E-9,1.952E-6
46.51E-9,2.168E-6
46.68E-9,-1.193E-6
46.88E-9,947.4E-9
47.19E-9,-1.084E-6
47.50E-9,745.9E-9
47.50E-9,43.66E-6
47.50E-9,125.8E-6
47.50E-9,269.2E-6
47.50E-9,397.3E-6
47.50E-9,551.3E-6
47.51E-9,663.9E-6
47.51E-9,735.3E-6
47.52E-9,752.2E-6
47.53E-9,732.9E-6
47.53E-9,708.5E-6
47.53E-9,656.1E-6
47.54E-9,615.1E-6
47.54E-9,586.7E-6
47.54E-9,588.9E-6
47.54E-9,607.5E-6
47.55E-9,649.3E-6
47.55E-9,685.4E-6
47.55E-9,721.8E-6
47.55E-9,740.0E-6
47.55E-9,735.4E-6
47.55E-9,725.6E-6
47.55E-9,720.5E-6
47.55E-9,710.8E-6
47.55E-9,691.8E-6
47.55E-9,656.6E-6
47.55E-9,594.6E-6
47.55E-9,495.8E-6
47.55E-9,357.1E-6
47.56E-9,242.2E-6
47.56E-9,146.3E-6
47.56E-9,83.49E-6
47.57E-9,107.0E-6
47.57E-9,179.1E-6
47.58E-9,279.1E-6
47.58E-9,372.8E-6
47.58E-9,472.8E-6
47.59E-9,551.4E-6
47.60E-9,322.3E-6
47.60E-9,-892.5E-6
47.61E-9,-3.861E-3
47.61E-9,-7.684E-3
47.61E-9,-9.219E-3
47.62E-9,-11.80E-3
47.62E-9,-13.08E-3
47.62E-9,-11.63E-3
47.63E-9,-10.91E-3
47.63E-9,-9.511E-3
47.63E-9,-7.541E-3
47.64E-9,-4.792E-3
47.64E-9,-2.761E-3
47.65E-9,-1.310E-3
47.65E-9,-401.7E-6
47.66E-9,125.1E-6
47.67E-9,339.6E-6
47.69E-9,351.7E-6
47.71E-9,289.3E-6
47.74E-9,226.1E-6
47.79E-9,166.8E-6
47.86E-9,114.6E-6
47.96E-9,82.10E-6
48.09E-9,57.42E-6
48.26E-9,42.09E-6
48.50E-9,28.94E-6
48.82E-9,21.59E-6
49.26E-9,14.31E-6
49.63E-9,12.54E-6
50.00E-9,9.328E-6
50.00E-9,-22.08E-6
50.00E-9,-76.56E-6
50.00E-9,-159.1E-6
50.00E-9,-221.5E-6
50.00E-9,-286.8E-6
50.01E-9,-330.1E-6
50.01E-9,-351.5E-6
50.02E-9,-354.9E-6
50.02E-9,-362.8E-6
50.03E-9,-394.7E-6
50.04E-9,-480.0E-6
50.04E-9,-867.4E-6
50.05E-9,-1.393E-3
50.05E-9,-2.140E-3
50.05E-9,-2.121E-3
50.05E-9,-2.116E-3
50.05E-9,-2.105E-3
50.05E-9,-2.102E-3
50.05E-9,-2.098E-3
50.05E-9,-2.095E-3
50.05E-9,-2.099E-3
50.05E-9,-2.104E-3
50.05E-9,-2.109E-3
50.06E-9,-2.108E-3
50.06E-9,-2.074E-3
50.06E-9,-1.991E-3
50.06E-9,-1.778E-3
50.07E-9,-1.295E-3
50.07E-9,-250.6E-6
50.08E-9,540.5E-6
50.08E-9,962.4E-6
50.08E-9,955.4E-6
50.09E-9,754.1E-6
50.09E-9,606.3E-6
50.10E-9,451.7E-6
50.10E-9,447.3E-6
50.10E-9,445.2E-6
50.10E-9,440.5E-6
50.10E-9,429.9E-6
50.10E-9,407.5E-6
50.11E-9,366.5E-6
50.11E-9,310.5E-6
50.12E-9,272.0E-6
50.13E-9,234.4E-6
50.14E-9,196.7E-6
50.15E-9,186.3E-6
50.16E-9,188.7E-6
50.17E-9,194.1E-6
50.18E-9,205.1E-6
50.19E-9,219.5E-6
50.20E-9,232.4E-6
50.20E-9,232.2E-6
50.20E-9,231.5E-6
50.20E-9,230.9E-6
50.20E-9,232.0E-6
50.20E-9,233.3E-6
50.20E-9,236.8E-6
50.21E-9,244.9E-6
50.21E-9,259.4E-6
50.22E-9,275.3E-6
50.23E-9,281.0E-6
50.25E-9,280.4E-6
50.26E-9,277.4E-6
50.28E-9,276.2E-6
50.29E-9,276.6E-6
50.31E-9,277.9E-6
50.34E-9,278.9E-6
50.37E-9,278.2E-6
50.42E-9,272.2E-6
50.48E-9,257.1E-6
50.57E-9,228.1E-6
50.68E-9,187.6E-6
50.83E-9,150.3E-6
51.01E-9,110.3E-6
51.19E-9,48.32E-6
51.39E-9,3.659E-6
51.49E-9,2.998E-6
51.68E-9,-1.770E-6
51.87E-9,1.054E-6
52.24E-9,-1.699E-6
52.50E-9,787.0E-9
52.50E-9,43.74E-6
52.50E-9,125.9E-6
52.50E-9,269.5E-6
52.50E-9,397.6E-6
52.50E-9,551.1E-6
52.51E-9,662.7E-6
52.51E-9,731.0E-6
52.52E-9,746.4E-6
52.53E-9,729.4E-6
52.53E-9,709.5E-6
52.53E-9,668.8E-6
52.54E-9,633.0E-6
52.54E-9,601.1E-6
52.54E-9,608.3E-6
52.54E-9,649.8E-6
52.54E-9,693.4E-6
52.55E-9,721.9E-6
52.55E-9,729.5E-6
52.55E-9,727.6E-6
52.55E-9,723.0E-6
52.55E-9,718.5E-6
52.55E-9,708.7E-6
52.55E-9,703.7E-6
52.55E-9,693.9E-6
52.55E-9,674.9E-6
52.55E-9,665.7E-6
52.55E-9,648.0E-6
52.55E-9,614.8E-6
52.55E-9,556.0E-6
52.55E-9,461.0E-6
52.55E-9,327.6E-6
52.56E-9,217.5E-6
52.56E-9,130.1E-6
52.56E-9,71.27E-6
52.57E-9,88.55E-6
52.57E-9,160.7E-6
52.58E-9,251.8E-6
52.58E-9,346.2E-6
52.58E-9,442.2E-6
52.59E-9,536.1E-6
52.60E-9,415.9E-6
52.60E-9,-805.8E-6
52.61E-9,-3.424E-3
52.61E-9,-7.361E-3
52.61E-9,-8.714E-3
52.62E-9,-11.22E-3
52.62E-9,-14.14E-3
52.62E-9,-13.90E-3
52.63E-9,-11.17E-3
52.63E-9,-10.35E-3
52.63E-9,-8.764E-3
52.63E-9,-8.025E-3
52.63E-9,-6.665E-3
52.64E-9,-6.048E-3
52.64E-9,-4.939E-3
52.64E-9,-4.446E-3
52.64E-9,-3.574E-3
52.64E-9,-2.226E-3
52.65E-9,-796.9E-6
52.66E-9,-39.85E-6
52.67E-9,278.5E-6
52.69E-9,345.3E-6
52.71E-9,302.6E-6
52.74E-9,239.9E-6
52.78E-9,179.0E-6
52.85E-9,122.7E-6
52.94E-9,86.92E-6
53.06E-9,61.54E-6
53.22E-9,44.21E-6
53.45E-9,31.31E-6
53.75E-9,22.37E-6
54.16E-9,15.75E-6
54.58E-9,12.21E-6
55.00E-9,9.748E-6
55.00E-9,-22.11E-6
55.00E-9,-79.95E-6
55.00E-9,-167.8E-6
55.00E-9,-230.7E-6
55.00E-9,-295.8E-6
55.01E-9,-343.5E-6
55.01E-9,-364.0E-6
55.02E-9,-363.8E-6
55.03E-9,-372.5E-6
55.03E-9,-401.1E-6
55.04E-9,-482.2E-6
55.04E-9,-815.0E-6
55.05E-9,-1.357E-3
55.05E-9,-2.148E-3
55.05E-9,-2.141E-3
55.05E-9,-2.128E-3
55.05E-9,-2.108E-3
55.05E-9,-2.092E-3
55.05E-9,-2.088E-3
55.05E-9,-2.085E-3
55.05E-9,-2.088E-3
55.05E-9,-2.099E-3
55.06E-9,-2.077E-3
55.06E-9,-1.965E-3
55.06E-9,-1.679E-3
55.07E-9,-1.085E-3
55.07E-9,198.0E-6
55.08E-9,1.331E-3
55.08E-9,1.922E-3
55.08E-9,1.824E-3
55.09E-9,1.461E-3
55.09E-9,1.114E-3
55.10E-9,856.0E-6
55.10E-9,676.7E-6
55.10E-9,672.4E-6
55.10E-9,663.5E-6
55.10E-9,646.7E-6
55.10E-9,639.6E-6
55.10E-9,626.1E-6
55.10E-9,601.6E-6
55.10E-9,560.3E-6
55.11E-9,497.4E-6
55.11E-9,411.5E-6
55.12E-9,349.1E-6
55.13E-9,304.9E-6
55.14E-9,279.9E-6
55.15E-9,265.4E-6
55.17E-9,258.7E-6
55.19E-9,256.2E-6
55.20E-9,258.1E-6
55.22E-9,262.2E-6
55.23E-9,267.2E-6
55.26E-9,273.3E-6
55.30E-9,279.0E-6
55.35E-9,280.7E-6
55.42E-9,272.1E-6
55.52E-9,247.3E-6
55.64E-9,203.9E-6
55.81E-9,155.6E-6
56.03E-9,103.9E-6
56.22E-9,39.91E-6
56.43E-9,1.363E-6
56.52E-9,1.968E-6
56.69E-9,-1.328E-6
56.90E-9,962.6E-9
57.20E-9,-1.167E-6
57.50E-9,751.4E-9
57.50E-9,41.84E-6
57.50E-9,120.1E-6
57.50E-9,258.1E-6
57.50E-9,378.4E-6
57.50E-9,524.6E-6
57.51E-9,636.0E-6
57.51E-9,718.4E-6
57.52E-9,739.9E-6
57.53E-9,726.1E-6
57.53E-9,711.0E-6
57.53E-9,677.0E-6
57.54E-9,652.1E-6
57.54E-9,646.6E-6
57.54E-9,668.4E-6
57.54E-9,689.4E-6
57.55E-9,703.7E-6
57.55E-9,707.5E-6
57.55E-9,704.6E-6
57.55E-9,698.2E-6
57.55E-9,693.0E-6
57.55E-9,681.8E-6
57.55E-9,676.2E-6
57.55E-9,665.4E-6
57.55E-9,644.5E-6
57.55E-9,606.0E-6
57.55E-9,539.7E-6
57.55E-9,436.8E-6
57.55E-9,301.0E-6
57.56E-9,191.2E-6
57.56E-9,117.7E-6
57.56E-9,124.5E-6
57.57E-9,184.5E-6
57.57E-9,267.7E-6
57.57E-9,351.8E-6
57.58E-9,438.8E-6
57.58E-9,530.0E-6
57.59E-9,532.7E-6
57.60E-9,-286.9E-6
57.60E-9,-2.284E-3
57.61E-9,-6.004E-3
57.61E-9,-10.22E-3
57.61E-9,-11.48E-3
57.61E-9,-12.12E-3
57.61E-9,-12.45E-3
57.61E-9,-12.61E-3
57.61E-9,-12.92E-3
57.62E-9,-13.47E-3
57.62E-9,-13.91E-3
57.62E-9,-12.74E-3
57.62E-9,-10.53E-3
57.63E-9,-8.430E-3
57.63E-9,-6.144E-3
57.63E-9,-3.703E-3
57.64E-9,-1.968E-3
