time (s),v("/D3" ?result "tran") (V)
25.05E-9,-2.198E-3
25.05E-9,-2.188E-3
25.05E-9,-2.186E-3
25.05E-9,-2.184E-3
25.05E-9,-2.182E-3
25.05E-9,-2.180E-3
25.05E-9,-2.181E-3
25.05E-9,-2.178E-3
25.06E-9,-2.151E-3
25.06E-9,-2.061E-3
25.06E-9,-1.914E-3
25.07E-9,-1.616E-3
25.07E-9,-997.1E-6
25.08E-9,-372.3E-6
25.08E-9,-21.90E-6
25.08E-9,48.82E-6
25.09E-9,19.57E-6
25.09E-9,6.728E-6
25.10E-9,18.53E-6
25.10E-9,46.88E-6
25.10E-9,45.15E-6
25.10E-9,41.50E-6
25.10E-9,35.91E-6
25.10E-9,30.73E-6
25.10E-9,30.15E-6
25.10E-9,31.32E-6
25.10E-9,39.93E-6
25.11E-9,67.77E-6
25.11E-9,121.2E-6
25.12E-9,164.8E-6
25.13E-9,186.4E-6
25.14E-9,195.3E-6
25.15E-9,200.9E-6
25.16E-9,209.8E-6
25.18E-9,221.4E-6
25.20E-9,231.4E-6
25.21E-9,239.9E-6
25.23E-9,247.9E-6
25.25E-9,256.5E-6
25.29E-9,265.0E-6
25.34E-9,270.4E-6
25.40E-9,266.8E-6
25.49E-9,248.9E-6
25.60E-9,212.7E-6
25.75E-9,166.6E-6
25.96E-9,121.4E-6
26.15E-9,63.74E-6
26.36E-9,7.826E-6
26.63E-9,-598.8E-9
26.83E-9,-715.7E-9
27.05E-9,-15.21E-9
27.27E-9,-514.8E-9
27.50E-9,-79.06E-9
27.50E-9,45.50E-6
27.50E-9,132.7E-6
27.50E-9,274.1E-6
27.50E-9,412.0E-6
27.50E-9,581.9E-6
27.51E-9,708.6E-6
27.51E-9,769.4E-6
27.52E-9,769.6E-6
27.53E-9,737.3E-6
27.53E-9,699.8E-6
27.53E-9,636.6E-6
27.54E-9,582.7E-6
27.54E-9,533.0E-6
27.54E-9,539.3E-6
27.54E-9,562.9E-6
27.55E-9,590.3E-6
27.55E-9,610.5E-6
27.55E-9,637.7E-6
27.55E-9,668.0E-6
27.55E-9,662.2E-6
27.55E-9,653.6E-6
27.55E-9,649.1E-6
27.55E-9,640.5E-6
27.55E-9,623.9E-6
27.55E-9,615.9E-6
27.55E-9,600.3E-6
27.55E-9,571.0E-6
27.55E-9,518.7E-6
27.55E-9,433.8E-6
27.55E-9,314.5E-6
27.56E-9,224.2E-6
27.56E-9,148.5E-6
27.56E-9,91.00E-6
27.57E-9,97.75E-6
27.57E-9,181.7E-6
27.58E-9,286.0E-6
27.58E-9,421.4E-6
27.59E-9,515.6E-6
27.59E-9,572.8E-6
27.60E-9,269.5E-6
27.60E-9,-966.8E-6
27.61E-9,-4.165E-3
27.61E-9,-7.971E-3
27.62E-9,-9.715E-3
27.62E-9,-12.12E-3
27.62E-9,-12.02E-3
27.63E-9,-9.869E-3
27.63E-9,-9.126E-3
27.63E-9,-7.734E-3
27.63E-9,-5.679E-3
27.64E-9,-3.409E-3
27.64E-9,-1.773E-3
27.65E-9,-684.6E-6
27.66E-9,-37.94E-6
27.67E-9,286.6E-6
27.68E-9,367.5E-6
27.70E-9,320.3E-6
27.73E-9,257.8E-6
27.76E-9,195.9E-6
27.83E-9,136.1E-6
27.91E-9,95.23E-6
28.03E-9,68.18E-6
28.17E-9,48.03E-6
28.38E-9,35.00E-6
28.65E-9,24.04E-6
29.03E-9,17.89E-6
29.54E-9,11.84E-6
30.00E-9,10.25E-6
30.00E-9,-21.33E-6
30.00E-9,-76.08E-6
30.00E-9,-158.7E-6
30.00E-9,-224.6E-6
30.00E-9,-297.0E-6
30.01E-9,-350.5E-6
30.01E-9,-379.8E-6
30.02E-9,-386.3E-6
30.02E-9,-399.7E-6
30.03E-9,-441.8E-6
30.04E-9,-521.8E-6
30.04E-9,-870.9E-6
30.05E-9,-1.396E-3
30.05E-9,-2.172E-3
30.05E-9,-2.162E-3
30.05E-9,-2.155E-3
30.05E-9,-2.142E-3
30.05E-9,-2.133E-3
30.05E-9,-2.131E-3
30.05E-9,-2.129E-3
30.05E-9,-2.133E-3
30.05E-9,-2.135E-3
30.05E-9,-2.140E-3
30.06E-9,-2.142E-3
30.06E-9,-2.108E-3
30.06E-9,-2.003E-3
30.06E-9,-1.771E-3
30.07E-9,-1.309E-3
30.07E-9,-373.4E-6
30.08E-9,224.9E-6
30.08E-9,468.1E-6
30.08E-9,400.3E-6
30.09E-9,267.6E-6
30.09E-9,200.6E-6
30.10E-9,173.3E-6
30.10E-9,180.4E-6
30.10E-9,188.0E-6
30.10E-9,200.9E-6
30.10E-9,220.6E-6
30.10E-9,242.9E-6
30.11E-9,253.0E-6
30.11E-9,238.3E-6
30.12E-9,223.5E-6
30.13E-9,216.0E-6
30.14E-9,213.1E-6
30.15E-9,214.3E-6
30.16E-9,218.4E-6
30.17E-9,222.7E-6
30.18E-9,229.2E-6
30.19E-9,234.8E-6
30.20E-9,241.0E-6
30.20E-9,239.0E-6
30.20E-9,235.0E-6
30.20E-9,228.6E-6
30.20E-9,221.0E-6
30.20E-9,219.3E-6
30.20E-9,218.2E-6
30.21E-9,221.5E-6
30.21E-9,233.3E-6
30.22E-9,249.2E-6
30.23E-9,256.0E-6
30.25E-9,260.5E-6
30.26E-9,264.6E-6
30.28E-9,267.7E-6
30.29E-9,270.1E-6
30.31E-9,271.7E-6
30.34E-9,272.2E-6
30.37E-9,270.5E-6
30.43E-9,263.4E-6
30.49E-9,247.8E-6
30.58E-9,220.0E-6
30.69E-9,182.6E-6
30.84E-9,147.6E-6
31.02E-9,105.3E-6
31.21E-9,41.39E-6
31.42E-9,1.283E-6
31.51E-9,898.3E-9
31.70E-9,-2.019E-6
31.90E-9,-581.7E-9
32.20E-9,-2.057E-6
32.50E-9,-737.2E-9
32.50E-9,44.38E-6
32.50E-9,131.1E-6
32.50E-9,272.3E-6
32.50E-9,410.4E-6
32.50E-9,580.6E-6
32.51E-9,707.2E-6
32.51E-9,767.7E-6
32.52E-9,768.4E-6
32.53E-9,739.3E-6
32.53E-9,709.1E-6
32.53E-9,664.6E-6
32.54E-9,644.3E-6
32.54E-9,636.3E-6
32.54E-9,636.8E-6
32.54E-9,637.2E-6
32.54E-9,630.0E-6
32.55E-9,614.8E-6
32.55E-9,609.8E-6
32.55E-9,615.7E-6
32.55E-9,625.9E-6
32.55E-9,622.2E-6
32.55E-9,614.2E-6
32.55E-9,610.1E-6
32.55E-9,602.2E-6
32.55E-9,587.0E-6
32.55E-9,579.6E-6
32.55E-9,565.2E-6
32.55E-9,537.9E-6
32.55E-9,488.7E-6
32.55E-9,407.3E-6
32.55E-9,290.7E-6
32.56E-9,193.1E-6
32.56E-9,119.4E-6
32.56E-9,65.07E-6
32.57E-9,53.70E-6
32.57E-9,128.2E-6
32.58E-9,231.7E-6
32.58E-9,355.1E-6
32.58E-9,462.4E-6
32.59E-9,549.7E-6
32.60E-9,504.9E-6
32.60E-9,-540.7E-6
32.61E-9,-2.833E-3
32.61E-9,-6.617E-3
32.62E-9,-10.72E-3
32.62E-9,-11.53E-3
32.62E-9,-11.85E-3
32.62E-9,-12.19E-3
32.62E-9,-11.75E-3
32.63E-9,-9.633E-3
32.63E-9,-7.749E-3
32.63E-9,-5.869E-3
32.64E-9,-3.675E-3
32.64E-9,-1.993E-3
32.65E-9,-824.4E-6
32.66E-9,-114.9E-6
32.67E-9,258.8E-6
32.68E-9,372.1E-6
32.70E-9,336.7E-6
32.72E-9,273.5E-6
32.75E-9,211.1E-6
32.81E-9,151.2E-6
32.89E-9,105.6E-6
32.99E-9,74.73E-6
33.13E-9,53.28E-6
33.32E-9,38.03E-6
33.57E-9,27.00E-6
33.92E-9,19.18E-6
34.39E-9,13.57E-6
35.00E-9,9.795E-6
35.00E-9,-10.09E-6
35.00E-9,-45.10E-6
35.00E-9,-96.66E-6
35.00E-9,-138.7E-6
35.00E-9,-189.6E-6
35.01E-9,-240.5E-6
35.01E-9,-285.2E-6
35.02E-9,-317.3E-6
35.03E-9,-369.8E-6
35.03E-9,-428.1E-6
35.04E-9,-527.3E-6
35.04E-9,-837.5E-6
35.05E-9,-1.381E-3
35.05E-9,-2.214E-3
35.05E-9,-2.209E-3
35.05E-9,-2.197E-3
35.05E-9,-2.178E-3
35.05E-9,-2.173E-3
35.05E-9,-2.165E-3
35.05E-9,-2.153E-3
35.05E-9,-2.136E-3
35.05E-9,-2.129E-3
35.05E-9,-2.110E-3
35.06E-9,-2.071E-3
35.06E-9,-1.991E-3
35.06E-9,-1.882E-3
35.07E-9,-1.634E-3
35.07E-9,-1.100E-3
35.07E-9,-397.3E-6
35.08E-9,47.54E-6
35.08E-9,194.2E-6
35.09E-9,146.6E-6
35.09E-9,112.2E-6
35.10E-9,109.9E-6
35.10E-9,123.0E-6
35.10E-9,117.2E-6
35.10E-9,113.3E-6
35.10E-9,106.3E-6
35.10E-9,97.68E-6
35.10E-9,95.10E-6
35.10E-9,92.18E-6
35.10E-9,91.79E-6
35.11E-9,104.6E-6
35.11E-9,143.8E-6
35.12E-9,183.4E-6
35.13E-9,203.3E-6
35.14E-9,209.2E-6
35.15E-9,210.9E-6
35.16E-9,217.0E-6
35.18E-9,227.4E-6
35.20E-9,237.2E-6
35.21E-9,245.8E-6
35.23E-9,254.2E-6
35.25E-9,263.1E-6
35.29E-9,272.0E-6
35.34E-9,277.4E-6
35.40E-9,273.8E-6
35.49E-9,254.7E-6
35.60E-9,216.0E-6
35.76E-9,166.8E-6
35.97E-9,120.7E-6
36.15E-9,61.65E-6
36.37E-9,7.292E-6
36.65E-9,-843.7E-9
36.85E-9,-106.8E-9
37.08E-9,-112.5E-9
37.50E-9,3.121E-9
37.50E-9,47.65E-6
37.50E-9,140.5E-6
37.50E-9,297.0E-6
37.50E-9,455.1E-6
37.50E-9,660.4E-6
37.51E-9,823.8E-6
37.51E-9,927.8E-6
37.52E-9,1.014E-3
37.53E-9,1.044E-3
37.53E-9,1.024E-3
37.53E-9,915.5E-6
37.54E-9,785.7E-6
37.54E-9,542.0E-6
37.54E-9,195.5E-6
37.54E-9,-260.4E-6
37.55E-9,-1.017E-3
37.55E-9,-1.879E-3
37.55E-9,-2.939E-3
37.55E-9,-4.223E-3
37.55E-9,-4.267E-3
37.55E-9,-4.357E-3
37.55E-9,-4.402E-3
37.55E-9,-4.492E-3
37.55E-9,-4.673E-3
37.55E-9,-5.037E-3
37.55E-9,-5.777E-3
37.55E-9,-7.298E-3
37.55E-9,-10.15E-3
37.56E-9,-13.71E-3
37.56E-9,-16.53E-3
37.57E-9,-6.792E-3
37.57E-9,30.24E-3
37.57E-9,80.11E-3
37.58E-9,167.0E-3
37.58E-9,251.6E-3
37.59E-9,363.6E-3
37.59E-9,495.9E-3
37.60E-9,623.7E-3
37.60E-9,715.9E-3
37.61E-9,791.7E-3
37.62E-9,857.6E-3
37.62E-9,869.5E-3
37.62E-9,890.7E-3
37.62E-9,907.7E-3
37.62E-9,913.0E-3
37.63E-9,922.8E-3
37.63E-9,934.0E-3
37.63E-9,952.8E-3
37.64E-9,966.9E-3
37.64E-9,978.6E-3
37.65E-9,987.3E-3
37.66E-9,994.2E-3
37.67E-9,998.8E-3
37.69E-9,1.001
37.71E-9,1.001
37.73E-9,1.001
37.77E-9,1.001
37.84E-9,1.000
37.93E-9,1.000
38.05E-9,1.000
38.21E-9,1.000
38.43E-9,1.000
38.73E-9,1.000
39.13E-9,1.000
39.57E-9,1.000
40.00E-9,1.000
40.00E-9,1.000
40.00E-9,999.8E-3
40.00E-9,999.6E-3
40.00E-9,999.4E-3
40.00E-9,999.1E-3
40.01E-9,998.9E-3
40.01E-9,998.7E-3
40.02E-9,998.6E-3
40.02E-9,998.4E-3
40.03E-9,998.4E-3
40.04E-9,999.1E-3
40.04E-9,1.001
40.05E-9,1.004
40.05E-9,1.007
40.05E-9,1.007
40.05E-9,1.007
40.05E-9,1.008
40.05E-9,1.008
40.05E-9,1.008
40.05E-9,1.009
40.05E-9,1.010
40.05E-9,1.010
40.05E-9,1.011
40.06E-9,1.012
40.06E-9,1.007
40.06E-9,978.4E-3
40.06E-9,927.7E-3
40.07E-9,850.8E-3
40.07E-9,713.8E-3
40.08E-9,606.0E-3
40.08E-9,483.7E-3
40.08E-9,345.5E-3
40.09E-9,209.1E-3
40.09E-9,138.8E-3
40.10E-9,64.40E-3
40.10E-9,61.31E-3
40.10E-9,59.78E-3
40.10E-9,56.84E-3
40.10E-9,51.34E-3
40.10E-9,41.80E-3
40.11E-9,27.45E-3
40.11E-9,11.87E-3
40.12E-9,4.679E-3
40.13E-9,1.573E-3
40.14E-9,663.1E-6
40.15E-9,353.3E-6
40.16E-9,244.7E-6
40.16E-9,220.0E-6
40.18E-9,218.6E-6
40.19E-9,224.7E-6
40.19E-9,226.5E-6
40.20E-9,229.5E-6
40.20E-9,232.4E-6
40.20E-9,242.3E-6
40.20E-9,257.4E-6
40.20E-9,261.5E-6
40.20E-9,265.6E-6
40.21E-9,265.6E-6
40.21E-9,257.3E-6
40.22E-9,249.8E-6
40.23E-9,248.3E-6
40.23E-9,250.2E-6
40.24E-9,253.4E-6
40.26E-9,257.4E-6
40.27E-9,259.9E-6
40.28E-9,262.0E-6
40.30E-9,263.8E-6
40.32E-9,266.7E-6
40.34E-9,271.9E-6
40.36E-9,277.9E-6
40.37E-9,284.3E-6
40.39E-9,289.8E-6
40.40E-9,287.0E-6
40.40E-9,286.7E-6
40.40E-9,286.1E-6
40.40E-9,285.1E-6
40.40E-9,283.9E-6
40.41E-9,281.8E-6
40.42E-9,276.9E-6
40.43E-9,270.0E-6
40.45E-9,264.0E-6
40.48E-9,257.8E-6
40.51E-9,249.0E-6
40.55E-9,233.7E-6
40.62E-9,210.3E-6
40.70E-9,181.9E-6
40.82E-9,153.4E-6
40.97E-9,120.7E-6
41.15E-9,62.53E-6
41.35E-9,9.250E-6
41.42E-9,4.471E-6
41.58E-9,380.5E-9
41.74E-9,97.31E-9
42.05E-9,-511.5E-9
42.50E-9,-50.05E-9
42.50E-9,41.63E-6
42.50E-9,124.1E-6
42.50E-9,249.5E-6
42.50E-9,370.3E-6
42.50E-9,518.1E-6
42.51E-9,638.4E-6
42.51E-9,715.0E-6
42.52E-9,733.2E-6
42.53E-9,718.5E-6
42.53E-9,707.5E-6
42.53E-9,693.3E-6
42.54E-9,683.9E-6
42.54E-9,677.0E-6
42.54E-9,675.3E-6
42.54E-9,677.3E-6
42.54E-9,680.7E-6
42.55E-9,686.3E-6
42.55E-9,690.6E-6
42.55E-9,692.8E-6
42.55E-9,693.2E-6
42.55E-9,688.1E-6
42.55E-9,677.4E-6
42.55E-9,672.1E-6
42.55E-9,661.8E-6
42.55E-9,641.9E-6
42.55E-9,632.4E-6
42.55E-9,614.0E-6
42.55E-9,579.7E-6
42.55E-9,519.5E-6
42.55E-9,423.5E-6
42.56E-9,290.2E-6
42.56E-9,189.4E-6
42.56E-9,113.1E-6
42.56E-9,55.60E-6
42.57E-9,33.25E-6
42.57E-9,75.00E-6
42.58E-9,160.4E-6
42.58E-9,258.7E-6
42.59E-9,352.1E-6
42.59E-9,462.7E-6
42.60E-9,537.1E-6
42.60E-9,114.0E-6
42.61E-9,-1.418E-3
42.62E-9,-4.978E-3
42.62E-9,-8.892E-3
42.62E-9,-10.67E-3
42.63E-9,-11.98E-3
42.63E-9,-11.70E-3
42.63E-9,-9.923E-3
42.63E-9,-9.241E-3
42.64E-9,-7.916E-3
42.64E-9,-5.675E-3
42.64E-9,-3.453E-3
42.65E-9,-1.809E-3
42.66E-9,-719.4E-6
42.66E-9,-53.59E-6
42.67E-9,284.5E-6
42.69E-9,374.4E-6
42.71E-9,329.2E-6
42.73E-9,265.9E-6
42.76E-9,203.5E-6
42.82E-9,143.9E-6
42.90E-9,100.4E-6
43.01E-9,71.73E-6
43.16E-9,50.65E-6
43.35E-9,36.78E-6
43.62E-9,25.50E-6
43.98E-9,18.78E-6
44.47E-9,12.67E-6
45.00E-9,10.33E-6
45.00E-9,-10.16E-6
45.00E-9,-46.11E-6
45.00E-9,-99.16E-6
45.00E-9,-143.4E-6
45.00E-9,-198.2E-6
45.01E-9,-254.7E-6
45.01E-9,-302.9E-6
45.02E-9,-331.1E-6
45.03E-9,-357.5E-6
45.03E-9,-390.3E-6
45.04E-9,-479.9E-6
45.04E-9,-794.9E-6
45.05E-9,-1.351E-3
45.05E-9,-2.194E-3
45.05E-9,-2.192E-3
45.05E-9,-2.186E-3
45.05E-9,-2.178E-3
45.05E-9,-2.176E-3
45.05E-9,-2.174E-3
45.05E-9,-2.174E-3
45.05E-9,-2.180E-3
45.05E-9,-2.182E-3
45.06E-9,-2.123E-3
45.06E-9,-2.019E-3
45.06E-9,-1.810E-3
45.07E-9,-1.404E-3
45.07E-9,-590.8E-6
45.08E-9,-58.69E-6
45.08E-9,178.8E-6
45.09E-9,162.1E-6
45.09E-9,104.2E-6
45.10E-9,85.89E-6
45.10E-9,99.74E-6
45.10E-9,97.75E-6
45.10E-9,93.84E-6
45.10E-9,88.12E-6
45.10E-9,86.41E-6
45.10E-9,84.14E-6
45.10E-9,83.40E-6
45.10E-9,90.68E-6
45.11E-9,116.8E-6
45.11E-9,160.9E-6
45.12E-9,186.4E-6
45.13E-9,198.1E-6
45.14E-9,202.8E-6
45.15E-9,207.7E-6
45.17E-9,217.2E-6
45.19E-9,228.2E-6
45.20E-9,238.4E-6
45.22E-9,246.6E-6
45.23E-9,255.0E-6
45.26E-9,263.8E-6
45.30E-9,272.3E-6
45.35E-9,276.3E-6
45.42E-9,269.8E-6
45.51E-9,246.5E-6
45.64E-9,203.6E-6
45.80E-9,155.6E-6
46.02E-9,106.3E-6
46.21E-9,42.77E-6
46.42E-9,2.377E-6
46.51E-9,2.636E-6
46.68E-9,-760.8E-9
46.88E-9,1.419E-6
47.19E-9,-649.0E-9
47.50E-9,1.219E-6
47.50E-9,42.89E-6
47.50E-9,124.5E-6
47.50E-9,260.6E-6
47.50E-9,387.5E-6
47.50E-9,542.5E-6
47.51E-9,658.6E-6
47.51E-9,729.5E-6
47.52E-9,739.4E-6
47.53E-9,718.0E-6
47.53E-9,698.6E-6
47.53E-9,663.1E-6
47.54E-9,633.9E-6
47.54E-9,613.9E-6
47.54E-9,629.0E-6
47.54E-9,654.7E-6
47.55E-9,685.0E-6
47.55E-9,707.4E-6
47.55E-9,721.2E-6
47.55E-9,724.2E-6
47.55E-9,719.6E-6
47.55E-9,709.7E-6
47.55E-9,704.8E-6
47.55E-9,695.2E-6
47.55E-9,676.7E-6
47.55E-9,641.9E-6
47.55E-9,579.5E-6
47.55E-9,477.5E-6
47.55E-9,332.9E-6
47.56E-9,218.0E-6
47.56E-9,128.4E-6
47.56E-9,75.06E-6
47.57E-9,107.2E-6
47.57E-9,183.3E-6
47.58E-9,282.0E-6
47.58E-9,372.5E-6
47.58E-9,470.0E-6
47.59E-9,549.2E-6
47.60E-9,326.6E-6
47.60E-9,-867.2E-6
47.61E-9,-3.791E-3
47.61E-9,-7.532E-3
47.61E-9,-9.010E-3
47.62E-9,-11.17E-3
47.62E-9,-11.31E-3
47.62E-9,-9.759E-3
47.63E-9,-9.128E-3
47.63E-9,-7.925E-3
47.63E-9,-6.233E-3
47.64E-9,-3.882E-3
47.64E-9,-2.152E-3
47.65E-9,-929.5E-6
47.65E-9,-181.4E-6
47.66E-9,229.5E-6
47.67E-9,376.9E-6
47.69E-9,355.0E-6
47.71E-9,291.9E-6
47.74E-9,226.6E-6
47.79E-9,167.5E-6
47.86E-9,115.0E-6
47.96E-9,82.25E-6
48.09E-9,57.60E-6
48.26E-9,42.04E-6
48.50E-9,29.02E-6
48.82E-9,21.45E-6
49.26E-9,14.35E-6
49.63E-9,12.36E-6
50.00E-9,9.347E-6
50.00E-9,-15.62E-6
50.00E-9,-60.14E-6
50.00E-9,-129.0E-6
50.00E-9,-187.2E-6
50.00E-9,-251.7E-6
50.01E-9,-301.1E-6
50.01E-9,-332.4E-6
50.02E-9,-345.1E-6
50.02E-9,-359.4E-6
50.03E-9,-402.0E-6
50.04E-9,-498.6E-6
50.04E-9,-896.2E-6
50.05E-9,-1.429E-3
50.05E-9,-2.191E-3
50.05E-9,-2.179E-3
50.05E-9,-2.178E-3
50.05E-9,-2.174E-3
50.05E-9,-2.174E-3
50.05E-9,-2.173E-3
50.05E-9,-2.174E-3
50.05E-9,-2.179E-3
50.05E-9,-2.181E-3
50.05E-9,-2.181E-3
50.06E-9,-2.165E-3
50.06E-9,-2.117E-3
50.06E-9,-2.061E-3
50.06E-9,-1.959E-3
50.07E-9,-1.713E-3
50.07E-9,-1.151E-3
50.08E-9,-691.3E-6
50.08E-9,-389.5E-6
50.08E-9,-261.5E-6
50.09E-9,-178.8E-6
50.09E-9,-119.8E-6
50.10E-9,-8.084E-6
50.10E-9,10.26E-6
50.10E-9,19.31E-6
50.10E-9,35.51E-6
50.10E-9,61.36E-6
50.10E-9,92.91E-6
50.11E-9,127.1E-6
50.11E-9,154.4E-6
50.12E-9,169.6E-6
50.13E-9,183.3E-6
50.14E-9,194.4E-6
50.15E-9,197.4E-6
50.16E-9,200.4E-6
50.17E-9,207.6E-6
50.18E-9,216.8E-6
50.19E-9,224.7E-6
50.20E-9,232.3E-6
50.20E-9,229.9E-6
50.20E-9,225.0E-6
50.20E-9,217.6E-6
50.20E-9,210.4E-6
50.20E-9,209.3E-6
50.20E-9,209.9E-6
50.21E-9,215.3E-6
50.21E-9,228.1E-6
50.22E-9,242.7E-6
50.23E-9,249.9E-6
50.25E-9,255.9E-6
50.26E-9,261.4E-6
50.28E-9,266.1E-6
50.29E-9,269.7E-6
50.31E-9,272.6E-6
50.34E-9,274.7E-6
50.37E-9,274.7E-6
50.42E-9,269.6E-6
50.48E-9,255.3E-6
50.57E-9,227.2E-6
50.68E-9,187.3E-6
50.83E-9,150.4E-6
51.01E-9,110.7E-6
51.19E-9,48.89E-6
51.39E-9,4.346E-6
51.49E-9,3.703E-6
51.68E-9,-1.068E-6
51.87E-9,1.767E-6
52.24E-9,-998.5E-9
52.50E-9,1.501E-6
52.50E-9,44.43E-6
52.50E-9,126.2E-6
52.50E-9,258.7E-6
52.50E-9,386.0E-6
52.50E-9,541.8E-6
52.51E-9,658.9E-6
52.51E-9,729.9E-6
52.52E-9,742.9E-6
52.53E-9,726.3E-6
52.53E-9,713.0E-6
52.53E-9,691.0E-6
52.54E-9,678.6E-6
52.54E-9,666.4E-6
52.54E-9,663.9E-6
52.54E-9,668.3E-6
52.54E-9,675.0E-6
52.55E-9,680.4E-6
52.55E-9,682.0E-6
52.55E-9,681.1E-6
52.55E-9,679.2E-6
52.55E-9,674.9E-6
52.55E-9,665.8E-6
52.55E-9,661.2E-6
52.55E-9,652.3E-6
52.55E-9,635.0E-6
52.55E-9,626.7E-6
52.55E-9,610.5E-6
52.55E-9,579.8E-6
52.55E-9,524.5E-6
52.55E-9,433.3E-6
52.55E-9,303.2E-6
52.56E-9,196.7E-6
52.56E-9,115.4E-6
52.56E-9,63.42E-6
52.57E-9,86.34E-6
52.57E-9,160.8E-6
52.58E-9,252.7E-6
52.58E-9,346.8E-6
52.58E-9,442.4E-6
52.59E-9,536.4E-6
52.60E-9,419.6E-6
52.60E-9,-766.3E-6
52.61E-9,-3.372E-3
52.61E-9,-7.226E-3
52.61E-9,-8.538E-3
52.62E-9,-10.84E-3
52.62E-9,-12.68E-3
52.62E-9,-11.97E-3
52.63E-9,-9.521E-3
52.63E-9,-8.794E-3
52.63E-9,-7.411E-3
52.63E-9,-6.768E-3
52.63E-9,-5.585E-3
52.64E-9,-5.049E-3
52.64E-9,-4.087E-3
52.64E-9,-3.661E-3
52.64E-9,-2.908E-3
52.64E-9,-1.750E-3
52.65E-9,-537.0E-6
52.66E-9,85.24E-6
52.67E-9,330.6E-6
52.69E-9,356.8E-6
52.71E-9,303.1E-6
52.74E-9,239.2E-6
52.78E-9,178.9E-6
52.85E-9,122.6E-6
52.94E-9,87.04E-6
53.06E-9,61.58E-6
53.22E-9,44.34E-6
53.45E-9,31.35E-6
53.75E-9,22.49E-6
54.16E-9,15.78E-6
54.58E-9,12.32E-6
55.00E-9,9.775E-6
55.00E-9,-11.71E-6
55.00E-9,-49.08E-6
55.00E-9,-103.2E-6
55.00E-9,-146.7E-6
55.00E-9,-198.8E-6
55.01E-9,-251.3E-6
55.01E-9,-297.9E-6
55.02E-9,-329.0E-6
55.03E-9,-364.8E-6
55.03E-9,-417.8E-6
55.04E-9,-515.4E-6
55.04E-9,-860.0E-6
55.05E-9,-1.407E-3
55.05E-9,-2.211E-3
55.05E-9,-2.207E-3
55.05E-9,-2.197E-3
55.05E-9,-2.182E-3
55.05E-9,-2.170E-3
55.05E-9,-2.166E-3
55.05E-9,-2.163E-3
55.05E-9,-2.161E-3
55.05E-9,-2.156E-3
55.06E-9,-2.108E-3
55.06E-9,-2.000E-3
55.06E-9,-1.791E-3
55.07E-9,-1.373E-3
55.07E-9,-495.2E-6
55.08E-9,257.7E-6
55.08E-9,638.4E-6
55.08E-9,621.3E-6
55.09E-9,476.4E-6
55.09E-9,357.0E-6
55.10E-9,280.7E-6
55.10E-9,244.9E-6
55.10E-9,241.7E-6
55.10E-9,235.0E-6
55.10E-9,223.4E-6
55.10E-9,218.8E-6
55.10E-9,210.7E-6
55.10E-9,198.3E-6
55.10E-9,184.3E-6
55.11E-9,180.2E-6
55.11E-9,198.5E-6
55.12E-9,215.5E-6
55.13E-9,220.9E-6
55.14E-9,219.9E-6
55.15E-9,219.5E-6
55.17E-9,225.2E-6
55.19E-9,234.3E-6
55.20E-9,243.2E-6
55.22E-9,250.5E-6
55.23E-9,258.0E-6
55.26E-9,265.9E-6
55.30E-9,273.5E-6
55.35E-9,276.7E-6
55.42E-9,269.5E-6
55.52E-9,245.7E-6
55.64E-9,203.3E-6
55.81E-9,155.6E-6
56.03E-9,104.1E-6
56.22E-9,40.31E-6
56.43E-9,1.872E-6
56.52E-9,2.477E-6
56.69E-9,-812.8E-9
56.90E-9,1.476E-6
57.20E-9,-651.4E-9
57.50E-9,1.266E-6
57.50E-9,45.14E-6
57.50E-9,129.3E-6
57.50E-9,275.1E-6
57.50E-9,413.0E-6
57.50E-9,583.7E-6
57.51E-9,706.4E-6
57.51E-9,774.2E-6
57.52E-9,774.4E-6
57.53E-9,740.1E-6
57.53E-9,699.1E-6
57.53E-9,619.4E-6
57.54E-9,540.1E-6
57.54E-9,440.9E-6
57.54E-9,395.0E-6
57.54E-9,408.9E-6
57.55E-9,468.7E-6
57.55E-9,534.8E-6
57.55E-9,600.6E-6
57.55E-9,657.3E-6
57.55E-9,653.5E-6
57.55E-9,645.3E-6
57.55E-9,641.2E-6
57.55E-9,633.3E-6
57.55E-9,618.1E-6
57.55E-9,589.7E-6
57.55E-9,539.6E-6
57.55E-9,460.0E-6
57.55E-9,354.5E-6
57.56E-9,269.7E-6
57.56E-9,209.0E-6
57.56E-9,210.3E-6
57.57E-9,257.2E-6
57.57E-9,324.1E-6
57.57E-9,393.2E-6
57.58E-9,466.6E-6
57.58E-9,545.7E-6
57.59E-9,541.6E-6
57.60E-9,-270.5E-6
57.60E-9,-2.238E-3
57.61E-9,-5.900E-3
57.61E-9,-9.948E-3
57.61E-9,-11.02E-3
57.61E-9,-11.48E-3
57.61E-9,-11.69E-3
57.61E-9,-11.78E-3
57.61E-9,-11.95E-3
57.62E-9,-12.19E-3
57.62E-9,-12.15E-3
57.62E-9,-10.84E-3
57.62E-9,-8.883E-3
57.63E-9,-7.060E-3
57.63E-9,-5.085E-3
57.63E-9,-2.987E-3
57.64E-9,-1.507E-3
57.65E-9,-512.1E-6
57.65E-9,59.63E-6
57.67E-9,328.1E-6
57.68E-9,368.1E-6
