time (s),v("/D7" ?result "tran") (V)
25.05E-9,-2.181E-3
25.05E-9,-2.180E-3
25.05E-9,-2.178E-3
25.05E-9,-2.179E-3
25.05E-9,-2.186E-3
25.05E-9,-2.188E-3
25.05E-9,-2.183E-3
25.06E-9,-2.142E-3
25.06E-9,-2.004E-3
25.06E-9,-1.770E-3
25.07E-9,-1.321E-3
25.07E-9,-453.1E-6
25.08E-9,346.4E-6
25.08E-9,710.0E-6
25.08E-9,651.4E-6
25.09E-9,481.9E-6
25.09E-9,350.3E-6
25.10E-9,272.1E-6
25.10E-9,236.9E-6
25.10E-9,234.1E-6
25.10E-9,228.6E-6
25.10E-9,219.2E-6
25.10E-9,207.0E-6
25.10E-9,203.2E-6
25.10E-9,197.8E-6
25.10E-9,193.0E-6
25.11E-9,194.9E-6
25.11E-9,207.7E-6
25.12E-9,218.5E-6
25.13E-9,221.5E-6
25.14E-9,220.2E-6
25.15E-9,219.2E-6
25.16E-9,223.2E-6
25.18E-9,231.9E-6
25.20E-9,240.3E-6
25.21E-9,247.7E-6
25.23E-9,254.7E-6
25.25E-9,262.4E-6
25.29E-9,269.9E-6
25.34E-9,274.3E-6
25.40E-9,269.9E-6
25.49E-9,251.2E-6
25.60E-9,214.2E-6
25.75E-9,167.5E-6
25.96E-9,122.0E-6
26.15E-9,64.24E-6
26.36E-9,8.071E-6
26.63E-9,-416.6E-9
26.83E-9,-524.4E-9
27.05E-9,177.2E-9
27.27E-9,-322.8E-9
27.50E-9,113.5E-9
27.50E-9,41.36E-6
27.50E-9,119.8E-6
27.50E-9,256.6E-6
27.50E-9,383.1E-6
27.50E-9,539.9E-6
27.51E-9,662.4E-6
27.51E-9,731.2E-6
27.52E-9,739.0E-6
27.53E-9,718.7E-6
27.53E-9,700.8E-6
27.53E-9,672.2E-6
27.54E-9,648.7E-6
27.54E-9,633.4E-6
27.54E-9,649.1E-6
27.54E-9,666.8E-6
27.55E-9,687.4E-6
27.55E-9,695.8E-6
27.55E-9,700.5E-6
27.55E-9,699.6E-6
27.55E-9,695.0E-6
27.55E-9,685.3E-6
27.55E-9,680.4E-6
27.55E-9,671.0E-6
27.55E-9,652.7E-6
27.55E-9,643.9E-6
27.55E-9,626.7E-6
27.55E-9,594.1E-6
27.55E-9,535.3E-6
27.55E-9,438.4E-6
27.55E-9,300.8E-6
27.56E-9,199.7E-6
27.56E-9,121.6E-6
27.56E-9,68.23E-6
27.57E-9,83.27E-6
27.57E-9,177.7E-6
27.58E-9,278.2E-6
27.58E-9,399.0E-6
27.59E-9,488.3E-6
27.59E-9,551.4E-6
27.60E-9,265.0E-6
27.60E-9,-944.4E-6
27.61E-9,-4.096E-3
27.61E-9,-7.833E-3
27.62E-9,-9.521E-3
27.62E-9,-11.61E-3
27.62E-9,-11.20E-3
27.63E-9,-9.184E-3
27.63E-9,-8.504E-3
27.63E-9,-7.218E-3
27.63E-9,-5.295E-3
27.64E-9,-3.155E-3
27.64E-9,-1.607E-3
27.65E-9,-580.1E-6
27.66E-9,22.49E-6
27.67E-9,314.9E-6
27.68E-9,375.9E-6
27.70E-9,322.2E-6
27.73E-9,258.4E-6
27.76E-9,196.4E-6
27.83E-9,136.5E-6
27.91E-9,95.58E-6
28.03E-9,68.43E-6
28.17E-9,48.27E-6
28.38E-9,35.16E-6
28.65E-9,24.23E-6
29.03E-9,18.01E-6
29.54E-9,11.99E-6
30.00E-9,10.36E-6
30.00E-9,-16.29E-6
30.00E-9,-64.01E-6
30.00E-9,-135.3E-6
30.00E-9,-193.4E-6
30.00E-9,-258.7E-6
30.01E-9,-309.8E-6
30.01E-9,-342.5E-6
30.02E-9,-355.2E-6
30.02E-9,-367.9E-6
30.03E-9,-412.8E-6
30.04E-9,-513.0E-6
30.04E-9,-901.7E-6
30.05E-9,-1.450E-3
30.05E-9,-2.239E-3
30.05E-9,-2.226E-3
30.05E-9,-2.224E-3
30.05E-9,-2.219E-3
30.05E-9,-2.217E-3
30.05E-9,-2.217E-3
30.05E-9,-2.218E-3
30.05E-9,-2.223E-3
30.05E-9,-2.224E-3
30.05E-9,-2.224E-3
30.06E-9,-2.209E-3
30.06E-9,-2.141E-3
30.06E-9,-2.029E-3
30.06E-9,-1.848E-3
30.07E-9,-1.503E-3
30.07E-9,-787.6E-6
30.08E-9,-296.9E-6
30.08E-9,-51.02E-6
30.08E-9,-24.77E-6
30.09E-9,-36.90E-6
30.09E-9,-24.19E-6
30.10E-9,42.19E-6
30.10E-9,58.42E-6
30.10E-9,66.62E-6
30.10E-9,81.31E-6
30.10E-9,101.6E-6
30.10E-9,132.0E-6
30.11E-9,161.2E-6
30.11E-9,176.8E-6
30.12E-9,186.1E-6
30.13E-9,188.1E-6
30.14E-9,191.3E-6
30.15E-9,195.4E-6
30.16E-9,202.1E-6
30.17E-9,208.9E-6
30.18E-9,217.7E-6
30.19E-9,224.4E-6
30.20E-9,230.4E-6
30.20E-9,228.5E-6
30.20E-9,224.5E-6
30.20E-9,218.2E-6
30.20E-9,211.4E-6
30.20E-9,210.0E-6
30.20E-9,209.6E-6
30.21E-9,213.4E-6
30.21E-9,224.6E-6
30.22E-9,239.4E-6
30.23E-9,247.1E-6
30.25E-9,253.0E-6
30.26E-9,257.9E-6
30.28E-9,261.6E-6
30.29E-9,264.5E-6
30.31E-9,266.7E-6
30.34E-9,268.2E-6
30.37E-9,267.3E-6
30.43E-9,261.1E-6
30.49E-9,246.2E-6
30.58E-9,219.2E-6
30.69E-9,182.5E-6
30.84E-9,147.9E-6
31.02E-9,105.9E-6
31.21E-9,42.36E-6
31.42E-9,2.592E-6
31.51E-9,2.217E-6
31.70E-9,-688.5E-9
31.90E-9,766.5E-9
32.20E-9,-721.7E-9
32.50E-9,622.6E-9
32.50E-9,41.33E-6
32.50E-9,119.0E-6
32.50E-9,255.1E-6
32.50E-9,381.9E-6
32.50E-9,539.5E-6
32.51E-9,662.7E-6
32.51E-9,732.0E-6
32.52E-9,743.6E-6
32.53E-9,728.4E-6
32.53E-9,716.9E-6
32.53E-9,699.0E-6
32.54E-9,689.4E-6
32.54E-9,681.2E-6
32.54E-9,678.2E-6
32.54E-9,676.4E-6
32.54E-9,674.8E-6
32.55E-9,672.4E-6
32.55E-9,669.2E-6
32.55E-9,667.4E-6
32.55E-9,665.1E-6
32.55E-9,661.2E-6
32.55E-9,652.8E-6
32.55E-9,648.5E-6
32.55E-9,640.4E-6
32.55E-9,624.6E-6
32.55E-9,616.9E-6
32.55E-9,601.9E-6
32.55E-9,573.4E-6
32.55E-9,521.4E-6
32.55E-9,434.1E-6
32.55E-9,306.3E-6
32.56E-9,198.6E-6
32.56E-9,119.3E-6
32.56E-9,63.19E-6
32.57E-9,51.62E-6
32.57E-9,129.8E-6
32.58E-9,233.0E-6
32.58E-9,343.2E-6
32.58E-9,439.8E-6
32.59E-9,526.0E-6
32.60E-9,487.3E-6
32.60E-9,-572.3E-6
32.61E-9,-2.874E-3
32.61E-9,-6.722E-3
32.62E-9,-11.02E-3
32.62E-9,-12.00E-3
32.62E-9,-12.44E-3
32.62E-9,-13.06E-3
32.62E-9,-12.85E-3
32.63E-9,-10.58E-3
32.63E-9,-8.492E-3
32.63E-9,-6.442E-3
32.64E-9,-4.065E-3
32.64E-9,-2.249E-3
32.65E-9,-982.4E-6
32.66E-9,-204.9E-6
32.67E-9,212.5E-6
32.68E-9,356.9E-6
32.70E-9,335.2E-6
32.72E-9,274.4E-6
32.75E-9,211.6E-6
32.81E-9,151.3E-6
32.89E-9,105.6E-6
32.99E-9,74.66E-6
33.13E-9,53.19E-6
33.32E-9,37.93E-6
33.57E-9,26.90E-6
33.92E-9,19.07E-6
34.39E-9,13.46E-6
35.00E-9,9.684E-6
35.00E-9,-11.88E-6
35.00E-9,-49.59E-6
35.00E-9,-104.2E-6
35.00E-9,-148.0E-6
35.00E-9,-201.0E-6
35.01E-9,-254.0E-6
35.01E-9,-300.1E-6
35.02E-9,-328.8E-6
35.03E-9,-361.4E-6
35.03E-9,-414.4E-6
35.04E-9,-506.7E-6
35.04E-9,-824.6E-6
35.05E-9,-1.373E-3
35.05E-9,-2.198E-3
35.05E-9,-2.193E-3
35.05E-9,-2.181E-3
35.05E-9,-2.165E-3
35.05E-9,-2.162E-3
35.05E-9,-2.156E-3
35.05E-9,-2.151E-3
35.05E-9,-2.148E-3
35.05E-9,-2.147E-3
35.05E-9,-2.139E-3
35.06E-9,-2.101E-3
35.06E-9,-1.975E-3
35.06E-9,-1.774E-3
35.07E-9,-1.367E-3
35.07E-9,-597.4E-6
35.07E-9,328.6E-6
35.08E-9,832.1E-6
35.08E-9,883.8E-6
35.09E-9,629.1E-6
35.09E-9,454.0E-6
35.10E-9,365.7E-6
35.10E-9,313.4E-6
35.10E-9,310.0E-6
35.10E-9,302.7E-6
35.10E-9,289.7E-6
35.10E-9,270.1E-6
35.10E-9,263.1E-6
35.10E-9,251.5E-6
35.10E-9,235.5E-6
35.11E-9,221.8E-6
35.11E-9,222.9E-6
35.12E-9,231.7E-6
35.13E-9,232.9E-6
35.14E-9,228.9E-6
35.15E-9,225.8E-6
35.16E-9,228.3E-6
35.18E-9,236.5E-6
35.20E-9,244.7E-6
35.21E-9,252.0E-6
35.23E-9,259.0E-6
35.25E-9,266.8E-6
35.29E-9,274.6E-6
35.34E-9,279.2E-6
35.40E-9,274.9E-6
35.49E-9,255.4E-6
35.60E-9,216.2E-6
35.76E-9,166.9E-6
35.97E-9,120.8E-6
36.15E-9,61.92E-6
36.37E-9,7.624E-6
36.65E-9,-393.8E-9
36.85E-9,265.2E-9
37.08E-9,346.8E-9
37.50E-9,386.7E-9
37.50E-9,44.69E-6
37.50E-9,129.4E-6
37.50E-9,269.1E-6
37.50E-9,407.1E-6
37.50E-9,579.9E-6
37.51E-9,709.3E-6
37.51E-9,774.3E-6
37.52E-9,773.4E-6
37.53E-9,740.1E-6
37.53E-9,702.1E-6
37.53E-9,633.4E-6
37.54E-9,566.5E-6
37.54E-9,485.5E-6
37.54E-9,459.4E-6
37.54E-9,476.1E-6
37.55E-9,522.8E-6
37.55E-9,571.3E-6
37.55E-9,617.4E-6
37.55E-9,658.6E-6
37.55E-9,654.0E-6
37.55E-9,644.2E-6
37.55E-9,639.3E-6
37.55E-9,630.0E-6
37.55E-9,611.9E-6
37.55E-9,578.2E-6
37.55E-9,518.5E-6
37.55E-9,423.5E-6
37.55E-9,308.2E-6
37.56E-9,221.2E-6
37.56E-9,156.1E-6
37.57E-9,143.0E-6
37.57E-9,210.0E-6
37.57E-9,294.7E-6
37.58E-9,405.1E-6
37.58E-9,485.2E-6
37.59E-9,557.6E-6
37.59E-9,464.3E-6
37.60E-9,-511.2E-6
37.60E-9,-2.908E-3
37.61E-9,-6.594E-3
37.62E-9,-10.94E-3
37.62E-9,-11.78E-3
37.62E-9,-12.51E-3
37.62E-9,-11.51E-3
37.62E-9,-10.86E-3
37.63E-9,-9.541E-3
37.63E-9,-7.862E-3
37.63E-9,-4.963E-3
37.64E-9,-2.926E-3
37.64E-9,-1.431E-3
37.65E-9,-500.9E-6
37.66E-9,74.14E-6
37.67E-9,332.5E-6
37.69E-9,362.8E-6
37.71E-9,307.8E-6
37.73E-9,243.8E-6
37.77E-9,183.3E-6
37.84E-9,125.4E-6
37.93E-9,88.98E-6
38.05E-9,63.01E-6
38.21E-9,45.30E-6
38.43E-9,32.13E-6
38.73E-9,22.94E-6
39.13E-9,16.20E-6
39.57E-9,12.39E-6
40.00E-9,9.872E-6
40.00E-9,-23.91E-6
40.00E-9,-86.12E-6
40.00E-9,-181.6E-6
40.00E-9,-261.1E-6
40.00E-9,-345.3E-6
40.01E-9,-404.4E-6
40.01E-9,-422.3E-6
40.02E-9,-410.5E-6
40.02E-9,-406.3E-6
40.03E-9,-430.3E-6
40.04E-9,-476.3E-6
40.04E-9,-722.6E-6
40.05E-9,-1.304E-3
40.05E-9,-2.149E-3
40.05E-9,-2.146E-3
40.05E-9,-2.139E-3
40.05E-9,-2.128E-3
40.05E-9,-2.125E-3
40.05E-9,-2.120E-3
40.05E-9,-2.114E-3
40.05E-9,-2.111E-3
40.05E-9,-2.110E-3
40.05E-9,-2.108E-3
40.06E-9,-2.093E-3
40.06E-9,-2.046E-3
40.06E-9,-1.956E-3
40.06E-9,-1.792E-3
40.07E-9,-1.426E-3
40.07E-9,-564.3E-6
40.08E-9,29.79E-6
40.08E-9,326.3E-6
40.08E-9,320.6E-6
40.09E-9,215.1E-6
40.09E-9,160.7E-6
40.10E-9,147.4E-6
40.10E-9,160.7E-6
40.10E-9,167.2E-6
40.10E-9,178.7E-6
40.10E-9,196.6E-6
40.10E-9,218.2E-6
40.11E-9,233.0E-6
40.11E-9,232.5E-6
40.12E-9,230.1E-6
40.13E-9,233.6E-6
40.14E-9,238.1E-6
40.15E-9,238.4E-6
40.16E-9,235.3E-6
40.16E-9,232.9E-6
40.18E-9,233.4E-6
40.19E-9,236.8E-6
40.19E-9,238.2E-6
40.20E-9,240.4E-6
40.20E-9,242.7E-6
40.20E-9,251.5E-6
40.20E-9,265.2E-6
40.20E-9,269.1E-6
40.20E-9,273.6E-6
40.21E-9,275.0E-6
40.21E-9,268.7E-6
40.22E-9,261.6E-6
40.23E-9,259.2E-6
40.23E-9,260.1E-6
40.24E-9,262.5E-6
40.26E-9,266.2E-6
40.27E-9,269.2E-6
40.28E-9,272.2E-6
40.30E-9,274.9E-6
40.32E-9,277.1E-6
40.34E-9,278.2E-6
40.36E-9,278.3E-6
40.37E-9,277.5E-6
40.39E-9,276.4E-6
40.40E-9,274.8E-6
40.40E-9,272.1E-6
40.40E-9,267.3E-6
40.40E-9,261.7E-6
40.40E-9,259.6E-6
40.41E-9,265.6E-6
40.42E-9,273.0E-6
40.43E-9,273.2E-6
40.45E-9,265.7E-6
40.48E-9,260.7E-6
40.51E-9,250.4E-6
40.55E-9,235.3E-6
40.62E-9,210.8E-6
40.70E-9,182.7E-6
40.82E-9,153.5E-6
40.97E-9,121.2E-6
41.15E-9,62.63E-6
41.35E-9,9.821E-6
41.42E-9,4.654E-6
41.58E-9,925.3E-9
41.74E-9,301.0E-9
42.05E-9,16.73E-9
42.50E-9,157.5E-9
42.50E-9,42.31E-6
42.50E-9,122.4E-6
42.50E-9,253.0E-6
42.50E-9,380.6E-6
42.50E-9,538.8E-6
42.51E-9,662.9E-6
42.51E-9,732.2E-6
42.52E-9,742.0E-6
42.53E-9,723.5E-6
42.53E-9,713.0E-6
42.53E-9,695.7E-6
42.54E-9,687.2E-6
42.54E-9,682.0E-6
42.54E-9,679.9E-6
42.54E-9,678.4E-6
42.54E-9,677.6E-6
42.55E-9,676.1E-6
42.55E-9,674.5E-6
42.55E-9,672.6E-6
42.55E-9,670.3E-6
42.55E-9,665.1E-6
42.55E-9,654.2E-6
42.55E-9,648.8E-6
42.55E-9,638.5E-6
42.55E-9,618.3E-6
42.55E-9,608.7E-6
42.55E-9,589.9E-6
42.55E-9,554.6E-6
42.55E-9,491.9E-6
42.55E-9,391.1E-6
42.56E-9,253.4E-6
42.56E-9,156.5E-6
42.56E-9,89.42E-6
42.56E-9,42.21E-6
42.57E-9,29.09E-6
42.57E-9,74.42E-6
42.58E-9,161.5E-6
42.58E-9,260.2E-6
42.59E-9,353.5E-6
42.59E-9,464.1E-6
42.60E-9,537.8E-6
42.60E-9,107.4E-6
42.61E-9,-1.447E-3
42.62E-9,-5.059E-3
42.62E-9,-9.070E-3
42.62E-9,-10.97E-3
42.63E-9,-12.67E-3
42.63E-9,-12.82E-3
42.63E-9,-10.89E-3
42.63E-9,-10.14E-3
42.64E-9,-8.674E-3
42.64E-9,-6.231E-3
42.64E-9,-3.826E-3
42.65E-9,-2.052E-3
42.66E-9,-871.0E-6
42.66E-9,-139.9E-6
42.67E-9,244.4E-6
42.69E-9,362.7E-6
42.71E-9,326.8E-6
42.73E-9,265.7E-6
42.76E-9,203.1E-6
42.82E-9,143.6E-6
42.90E-9,100.2E-6
43.01E-9,71.59E-6
43.16E-9,50.48E-6
43.35E-9,36.71E-6
43.62E-9,25.39E-6
43.98E-9,18.76E-6
44.47E-9,12.59E-6
45.00E-9,10.32E-6
45.00E-9,-12.11E-6
45.00E-9,-50.90E-6
45.00E-9,-106.4E-6
45.00E-9,-150.9E-6
45.00E-9,-204.6E-6
45.01E-9,-258.8E-6
45.01E-9,-304.4E-6
45.02E-9,-330.9E-6
45.03E-9,-362.0E-6
45.03E-9,-404.3E-6
45.04E-9,-502.7E-6
45.04E-9,-819.0E-6
45.05E-9,-1.368E-3
45.05E-9,-2.194E-3
45.05E-9,-2.189E-3
45.05E-9,-2.179E-3
45.05E-9,-2.164E-3
45.05E-9,-2.161E-3
45.05E-9,-2.155E-3
45.05E-9,-2.148E-3
45.05E-9,-2.145E-3
45.05E-9,-2.138E-3
45.06E-9,-2.071E-3
45.06E-9,-1.933E-3
45.06E-9,-1.649E-3
45.07E-9,-1.081E-3
45.07E-9,26.18E-6
45.08E-9,679.1E-6
45.08E-9,897.2E-6
45.09E-9,722.1E-6
45.09E-9,497.0E-6
45.10E-9,368.0E-6
45.10E-9,294.6E-6
45.10E-9,290.7E-6
45.10E-9,283.2E-6
45.10E-9,270.0E-6
45.10E-9,264.9E-6
45.10E-9,256.0E-6
45.10E-9,242.3E-6
45.10E-9,226.5E-6
45.11E-9,218.4E-6
45.11E-9,225.4E-6
45.12E-9,231.1E-6
45.13E-9,229.3E-6
45.14E-9,225.4E-6
45.15E-9,224.1E-6
45.17E-9,229.2E-6
45.19E-9,237.7E-6
45.20E-9,246.2E-6
45.22E-9,253.4E-6
45.23E-9,260.8E-6
45.26E-9,268.6E-6
45.30E-9,276.1E-6
45.35E-9,279.0E-6
45.42E-9,271.7E-6
45.51E-9,247.6E-6
45.64E-9,204.1E-6
45.80E-9,155.7E-6
46.02E-9,106.2E-6
46.21E-9,42.63E-6
46.42E-9,2.210E-6
46.51E-9,2.459E-6
46.68E-9,-929.9E-9
46.88E-9,1.240E-6
47.19E-9,-817.8E-9
47.50E-9,1.040E-6
47.50E-9,44.22E-6
47.50E-9,129.8E-6
47.50E-9,269.2E-6
47.50E-9,407.0E-6
47.50E-9,579.0E-6
47.51E-9,705.7E-6
47.51E-9,770.8E-6
47.52E-9,771.1E-6
47.53E-9,740.2E-6
47.53E-9,706.2E-6
47.53E-9,650.1E-6
47.54E-9,602.7E-6
47.54E-9,555.0E-6
47.54E-9,563.1E-6
47.54E-9,595.4E-6
47.55E-9,634.8E-6
47.55E-9,665.7E-6
47.55E-9,690.7E-6
47.55E-9,705.5E-6
47.55E-9,701.1E-6
47.55E-9,691.6E-6
47.55E-9,686.9E-6
47.55E-9,677.8E-6
47.55E-9,659.9E-6
47.55E-9,626.1E-6
47.55E-9,564.6E-6
47.55E-9,461.6E-6
47.55E-9,312.1E-6
47.56E-9,194.3E-6
47.56E-9,107.4E-6
47.56E-9,61.01E-6
47.57E-9,100.8E-6
47.57E-9,180.6E-6
47.58E-9,281.4E-6
47.58E-9,372.9E-6
47.58E-9,471.2E-6
47.59E-9,550.5E-6
47.60E-9,323.5E-6
47.60E-9,-888.5E-6
47.61E-9,-3.854E-3
47.61E-9,-7.669E-3
47.61E-9,-9.192E-3
47.62E-9,-11.62E-3
47.62E-9,-12.36E-3
47.62E-9,-10.80E-3
47.63E-9,-10.09E-3
47.63E-9,-8.741E-3
47.63E-9,-6.876E-3
47.64E-9,-4.311E-3
47.64E-9,-2.437E-3
47.65E-9,-1.110E-3
47.65E-9,-289.6E-6
47.66E-9,175.6E-6
47.67E-9,356.5E-6
47.69E-9,350.2E-6
47.71E-9,291.4E-6
47.74E-9,226.3E-6
47.79E-9,167.2E-6
47.86E-9,114.7E-6
47.96E-9,82.08E-6
48.09E-9,57.37E-6
48.26E-9,41.93E-6
48.50E-9,28.84E-6
48.82E-9,21.38E-6
49.26E-9,14.19E-6
49.63E-9,12.30E-6
50.00E-9,9.197E-6
50.00E-9,-18.26E-6
50.00E-9,-66.98E-6
50.00E-9,-142.4E-6
50.00E-9,-210.9E-6
50.00E-9,-283.7E-6
50.01E-9,-340.9E-6
50.01E-9,-373.7E-6
50.02E-9,-380.1E-6
50.02E-9,-387.8E-6
50.03E-9,-434.5E-6
50.04E-9,-532.4E-6
50.04E-9,-916.7E-6
50.05E-9,-1.437E-3
50.05E-9,-2.182E-3
50.05E-9,-2.169E-3
50.05E-9,-2.164E-3
50.05E-9,-2.152E-3
50.05E-9,-2.150E-3
50.05E-9,-2.145E-3
50.05E-9,-2.139E-3
50.05E-9,-2.134E-3
50.05E-9,-2.133E-3
50.05E-9,-2.128E-3
50.06E-9,-2.109E-3
50.06E-9,-2.058E-3
50.06E-9,-1.978E-3
50.06E-9,-1.795E-3
50.07E-9,-1.386E-3
50.07E-9,-541.9E-6
50.08E-9,64.08E-6
50.08E-9,352.5E-6
50.08E-9,345.5E-6
50.09E-9,246.1E-6
50.09E-9,190.9E-6
50.10E-9,167.6E-6
50.10E-9,181.3E-6
50.10E-9,188.0E-6
50.10E-9,199.9E-6
50.10E-9,218.1E-6
50.10E-9,239.0E-6
50.11E-9,249.2E-6
50.11E-9,235.8E-6
50.12E-9,221.7E-6
50.13E-9,215.4E-6
50.14E-9,213.2E-6
50.15E-9,214.2E-6
50.16E-9,217.8E-6
50.17E-9,222.8E-6
50.18E-9,230.1E-6
50.19E-9,236.0E-6
50.20E-9,241.8E-6
50.20E-9,240.0E-6
50.20E-9,236.4E-6
50.20E-9,230.6E-6
50.20E-9,223.6E-6
50.20E-9,221.9E-6
50.20E-9,220.6E-6
50.21E-9,223.1E-6
50.21E-9,234.1E-6
50.22E-9,251.4E-6
50.23E-9,260.3E-6
50.25E-9,265.8E-6
50.26E-9,270.1E-6
50.28E-9,273.4E-6
50.29E-9,275.9E-6
50.31E-9,277.9E-6
50.34E-9,279.1E-6
50.37E-9,278.3E-6
50.42E-9,272.3E-6
50.48E-9,257.2E-6
50.57E-9,228.3E-6
50.68E-9,187.8E-6
50.83E-9,150.5E-6
51.01E-9,110.5E-6
51.19E-9,48.42E-6
51.39E-9,3.704E-6
51.49E-9,3.040E-6
51.68E-9,-1.735E-6
51.87E-9,1.087E-6
52.24E-9,-1.670E-6
52.50E-9,815.3E-9
52.50E-9,43.71E-6
52.50E-9,129.1E-6
52.50E-9,268.3E-6
52.50E-9,406.0E-6
52.50E-9,577.8E-6
52.51E-9,704.4E-6
52.51E-9,769.3E-6
52.52E-9,770.5E-6
52.53E-9,742.8E-6
52.53E-9,715.7E-6
52.53E-9,678.5E-6
52.54E-9,664.0E-6
52.54E-9,662.1E-6
52.54E-9,665.2E-6
52.54E-9,668.7E-6
52.54E-9,671.0E-6
52.55E-9,671.1E-6
52.55E-9,669.0E-6
52.55E-9,666.7E-6
52.55E-9,664.0E-6
52.55E-9,659.6E-6
52.55E-9,650.3E-6
52.55E-9,645.7E-6
52.55E-9,636.7E-6
52.55E-9,619.1E-6
52.55E-9,610.6E-6
52.55E-9,593.9E-6
52.55E-9,562.1E-6
52.55E-9,504.0E-6
52.55E-9,406.0E-6
52.55E-9,262.7E-6
52.56E-9,147.1E-6
52.56E-9,66.17E-6
52.56E-9,23.84E-6
52.57E-9,60.85E-6
52.57E-9,144.2E-6
52.58E-9,242.5E-6
52.58E-9,341.2E-6
52.58E-9,439.9E-6
52.59E-9,536.3E-6
52.60E-9,423.1E-6
52.60E-9,-762.2E-6
52.61E-9,-3.310E-3
52.61E-9,-7.108E-3
52.61E-9,-8.394E-3
52.62E-9,-10.58E-3
52.62E-9,-12.05E-3
52.62E-9,-11.15E-3
52.63E-9,-8.881E-3
52.63E-9,-8.211E-3
52.63E-9,-6.924E-3
52.63E-9,-6.323E-3
52.63E-9,-5.212E-3
52.64E-9,-4.708E-3
52.64E-9,-3.800E-3
52.64E-9,-3.398E-3
52.64E-9,-2.685E-3
52.64E-9,-1.591E-3
52.65E-9,-447.3E-6
52.66E-9,130.7E-6
52.67E-9,349.3E-6
52.69E-9,361.6E-6
52.71E-9,304.2E-6
52.74E-9,239.4E-6
52.78E-9,179.3E-6
52.85E-9,122.8E-6
52.94E-9,87.36E-6
53.06E-9,61.61E-6
53.22E-9,44.57E-6
53.45E-9,31.32E-6
53.75E-9,22.67E-6
54.16E-9,15.72E-6
54.58E-9,12.48E-6
55.00E-9,9.707E-6
55.00E-9,-9.204E-6
55.00E-9,-42.08E-6
55.00E-9,-91.02E-6
55.00E-9,-131.8E-6
55.00E-9,-182.7E-6
55.01E-9,-235.8E-6
55.01E-9,-290.9E-6
55.02E-9,-321.4E-6
55.03E-9,-372.7E-6
55.03E-9,-440.6E-6
55.04E-9,-566.5E-6
55.04E-9,-928.0E-6
55.05E-9,-1.480E-3
55.05E-9,-2.289E-3
55.05E-9,-2.285E-3
55.05E-9,-2.275E-3
55.05E-9,-2.259E-3
55.05E-9,-2.242E-3
55.05E-9,-2.236E-3
55.05E-9,-2.226E-3
55.05E-9,-2.209E-3
55.05E-9,-2.173E-3
55.06E-9,-2.083E-3
55.06E-9,-1.978E-3
55.06E-9,-1.825E-3
55.07E-9,-1.530E-3
55.07E-9,-869.8E-6
55.08E-9,-250.4E-6
55.08E-9,114.4E-6
55.08E-9,175.6E-6
55.09E-9,119.1E-6
55.09E-9,84.83E-6
55.10E-9,77.69E-6
55.10E-9,94.41E-6
55.10E-9,92.42E-6
55.10E-9,88.23E-6
55.10E-9,81.24E-6
55.10E-9,78.63E-6
55.10E-9,74.29E-6
55.10E-9,68.86E-6
55.10E-9,65.43E-6
55.11E-9,85.09E-6
55.11E-9,133.5E-6
55.12E-9,173.3E-6
55.13E-9,194.3E-6
55.14E-9,202.6E-6
55.15E-9,208.0E-6
55.17E-9,217.3E-6
55.19E-9,227.9E-6
55.20E-9,238.0E-6
55.22E-9,246.1E-6
55.23E-9,254.5E-6
55.26E-9,263.3E-6
55.30E-9,271.7E-6
55.35E-9,275.5E-6
55.42E-9,268.7E-6
55.52E-9,245.3E-6
55.64E-9,203.2E-6
55.81E-9,155.6E-6
56.03E-9,104.1E-6
56.22E-9,40.10E-6
56.43E-9,1.552E-6
56.52E-9,2.157E-6
56.69E-9,-1.148E-6
56.90E-9,1.140E-6
57.20E-9,-996.7E-9
57.50E-9,919.0E-9
57.50E-9,47.28E-6
57.50E-9,137.5E-6
57.50E-9,290.5E-6
57.50E-9,447.6E-6
57.50E-9,654.6E-6
57.51E-9,817.4E-6
57.51E-9,929.5E-6
57.52E-9,1.014E-3
57.53E-9,1.046E-3
57.53E-9,1.033E-3
57.53E-9,941.5E-6
57.54E-9,831.4E-6
57.54E-9,616.4E-6
57.54E-9,296.4E-6
57.54E-9,-125.8E-6
57.55E-9,-869.0E-6
57.55E-9,-1.825E-3
57.55E-9,-3.168E-3
57.55E-9,-4.743E-3
57.55E-9,-4.791E-3
57.55E-9,-4.887E-3
57.55E-9,-4.935E-3
57.55E-9,-5.031E-3
57.55E-9,-5.224E-3
57.55E-9,-5.612E-3
57.55E-9,-6.402E-3
57.55E-9,-8.030E-3
57.55E-9,-11.37E-3
57.56E-9,-15.56E-3
57.56E-9,-16.48E-3
57.56E-9,-776.3E-6
57.57E-9,29.57E-3
57.57E-9,76.74E-3
57.57E-9,135.7E-3
57.58E-9,213.2E-3
57.58E-9,322.3E-3
57.59E-9,457.9E-3
57.60E-9,604.3E-3
57.60E-9,697.6E-3
57.61E-9,781.5E-3
57.61E-9,844.9E-3
57.61E-9,860.1E-3
57.61E-9,867.2E-3
57.61E-9,870.5E-3
57.61E-9,872.2E-3
57.61E-9,875.4E-3
57.62E-9,881.7E-3
57.62E-9,893.6E-3
57.62E-9,911.0E-3
57.62E-9,925.6E-3
57.63E-9,937.9E-3
57.63E-9,951.1E-3
